dataset,feature_set,model,seed,T_pct,auroc,auprc,precision,recall,f1,DOR,TP,FP,TN,FN,k
v2a_y_anchored,BIBLIO,FFN,0,10,0.6662432792945365,0.24412710077192523,0.323943661971831,0.2598870056497175,0.28840125391849525,4.197541322721094,46,96,1145,131,142
v2a_y_anchored,BIBLIO,FFN,0,15,0.6662432792945365,0.24412710077192523,0.2863849765258216,0.3446327683615819,0.3128205128205129,3.7714346021248155,61,152,1089,116,213
v2a_y_anchored,BIBLIO,FFN,0,20,0.6662432792945365,0.24412710077192523,0.2640845070422535,0.423728813559322,0.3253796095444685,3.630188020257291,75,209,1032,102,284
v2a_y_anchored,FOCAL6,LogReg,0,5,0.5490856198527705,0.13740928168522124,0.11267605633802817,0.04519774011299435,0.06451612903225806,0.9306900796692449,8,63,1178,169,71
v2a_y_anchored,FOCAL6,LogReg,0,10,0.5490856198527705,0.13740928168522124,0.11267605633802817,0.0903954802259887,0.10031347962382445,0.9009287925696594,16,126,1115,161,142
v2a_y_anchored,FOCAL6,LogReg,0,15,0.5490856198527705,0.13740928168522124,0.1267605633802817,0.15254237288135594,0.1384615384615385,1.0341310911795356,27,186,1055,150,213
v2a_y_anchored,FOCAL6,LogReg,0,20,0.5490856198527705,0.13740928168522124,0.15140845070422534,0.24293785310734464,0.18655097613882865,1.3398831651619756,43,241,1000,134,284
v2a_y_anchored,FOCAL6,RF,0,5,0.5282963893707007,0.1323278565576414,0.08450704225352113,0.03389830508474576,0.048387096774193554,0.6807691451717001,6,65,1176,171,71
v2a_y_anchored,FOCAL6,RF,0,10,0.5282963893707007,0.1323278565576414,0.11971830985915492,0.096045197740113,0.10658307210031347,0.9700140248972956,17,125,1116,160,142
v2a_y_anchored,FOCAL6,RF,0,15,0.5282963893707007,0.1323278565576414,0.14084507042253522,0.1694915254237288,0.15384615384615383,1.1927862189996767,30,183,1058,147,213
v2a_y_anchored,FOCAL6,RF,0,20,0.5282963893707007,0.1323278565576414,0.13380281690140844,0.21468926553672316,0.16485900216919738,1.114579016627044,38,246,995,139,284
v2a_y_anchored,FOCAL6,GBT,0,5,0.5279367377320094,0.13495853711839523,0.15492957746478872,0.062146892655367235,0.08870967741935484,1.348844712481076,11,60,1181,166,71
v2a_y_anchored,FOCAL6,GBT,0,10,0.5279367377320094,0.13495853711839523,0.14084507042253522,0.11299435028248588,0.12539184952978055,1.1894914156138645,20,122,1119,157,142
v2a_y_anchored,FOCAL6,GBT,0,15,0.5279367377320094,0.13495853711839523,0.14553990610328638,0.1751412429378531,0.15897435897435896,1.2482771518070035,31,182,1059,146,213
v2a_y_anchored,FOCAL6,GBT,0,20,0.5279367377320094,0.13495853711839523,0.13028169014084506,0.20903954802259886,0.16052060737527113,1.0724684568100937,37,247,994,140,284
v2a_y_anchored,FOCAL6,XGB,0,5,0.5161479033219974,0.12713044359957348,0.1267605633802817,0.05084745762711865,0.07258064516129033,1.064,9,62,1179,168,71
v2a_y_anchored,FOCAL6,XGB,0,10,0.5161479033219974,0.12713044359957348,0.14084507042253522,0.11299435028248588,0.12539184952978055,1.1894914156138645,20,122,1119,157,142
v2a_y_anchored,FOCAL6,XGB,0,15,0.5161479033219974,0.12713044359957348,0.11737089201877934,0.14124293785310735,0.12820512820512822,0.9345305909466453,25,188,1053,152,213
v2a_y_anchored,FOCAL6,XGB,0,20,0.5161479033219974,0.12713044359957348,0.11267605633802817,0.1807909604519774,0.1388286334056399,0.8753359872069681,32,252,989,145,284
v2a_y_anchored,FOCAL6,SVM,0,5,0.46537328653309473,0.12444002910607578,0.08450704225352113,0.03389830508474576,0.048387096774193554,0.6807691451717001,6,65,1176,171,71
v2a_y_anchored,FOCAL6,SVM,0,10,0.46537328653309473,0.12444002910607578,0.1056338028169014,0.0847457627118644,0.09404388714733541,0.8337737556561086,15,127,1114,162,142
v2a_y_anchored,FOCAL6,SVM,0,15,0.46537328653309473,0.12444002910607578,0.107981220657277,0.12994350282485875,0.11794871794871795,0.8395637438524068,23,190,1051,154,213
v2a_y_anchored,FOCAL6,SVM,0,20,0.46537328653309473,0.12444002910607578,0.11619718309859155,0.1864406779661017,0.14316702819956617,0.9130476655637112,33,251,990,144,284
v2a_y_anchored,FOCAL6,FFN,0,5,0.5428804909472495,0.1379975598266111,0.09859154929577464,0.03954802259887006,0.056451612903225805,0.8030416695082861,7,64,1177,170,71
v2a_y_anchored,FOCAL6,FFN,0,10,0.5428804909472495,0.1379975598266111,0.1267605633802817,0.1016949152542373,0.11285266457680251,1.0410922687615667,18,124,1117,159,142
v2a_y_anchored,FOCAL6,FFN,0,15,0.5428804909472495,0.1379975598266111,0.1596244131455399,0.192090395480226,0.17435897435897438,1.4230877485854048,34,179,1062,143,213
v2a_y_anchored,FOCAL6,FFN,0,20,0.5428804909472495,0.1379975598266111,0.14084507042253522,0.22598870056497175,0.1735357917570499,1.2016731734523145,40,244,997,137,284
v2a_y_anchored,BIBLIO+FOCAL6,LogReg,0,5,0.7384740754904238,0.29876944135748057,0.36619718309859156,0.14689265536723164,0.20967741935483872,4.5997533819316,26,45,1196,151,71
v2a_y_anchored,BIBLIO+FOCAL6,LogReg,0,10,0.7384740754904238,0.29876944135748057,0.30985915492957744,0.24858757062146894,0.27586206896551724,3.8697123519458545,44,98,1143,133,142
v2a_y_anchored,BIBLIO+FOCAL6,LogReg,0,15,0.7384740754904238,0.29876944135748057,0.29577464788732394,0.3559322033898305,0.3230769230769231,4.022124214771722,63,150,1091,114,213
v2a_y_anchored,BIBLIO+FOCAL6,LogReg,0,20,0.7384740754904238,0.29876944135748057,0.28169014084507044,0.4519774011299435,0.3470715835140998,4.188765594633566,80,204,1037,97,284
v2a_y_anchored,BIBLIO+FOCAL6,RF,0,5,0.7487036607073756,0.30600100931992835,0.36619718309859156,0.14689265536723164,0.20967741935483872,4.5997533819316,26,45,1196,151,71
v2a_y_anchored,BIBLIO+FOCAL6,RF,0,10,0.7487036607073756,0.30600100931992835,0.31690140845070425,0.2542372881355932,0.2821316614420063,4.030943396226415,45,97,1144,132,142
v2a_y_anchored,BIBLIO+FOCAL6,RF,0,15,0.7487036607073756,0.30600100931992835,0.3145539906103286,0.3785310734463277,0.3435897435897436,4.567896468117307,67,146,1095,110,213
v2a_y_anchored,BIBLIO+FOCAL6,RF,0,20,0.7487036607073756,0.30600100931992835,0.29577464788732394,0.4745762711864407,0.3644251626898048,4.6945070478883,84,200,1041,93,284
v2a_y_anchored,BIBLIO+FOCAL6,GBT,0,5,0.7325056793091047,0.28968293993779626,0.3380281690140845,0.13559322033898305,0.19354838709677422,4.0137493571061205,24,47,1194,153,71
v2a_y_anchored,BIBLIO+FOCAL6,GBT,0,10,0.7325056793091047,0.28968293993779626,0.28169014084507044,0.22598870056497175,0.2507836990595611,3.2744833702882485,40,102,1139,137,142
v2a_y_anchored,BIBLIO+FOCAL6,GBT,0,15,0.7325056793091047,0.28968293993779626,0.2863849765258216,0.3446327683615819,0.3128205128205129,3.7714346021248155,61,152,1089,116,213
v2a_y_anchored,BIBLIO+FOCAL6,GBT,0,20,0.7325056793091047,0.28968293993779626,0.2676056338028169,0.4293785310734463,0.32971800433839477,3.735939327355849,76,208,1033,101,284
v2a_y_anchored,BIBLIO+FOCAL6,XGB,0,5,0.7122741364946257,0.28008345775223925,0.38028169014084506,0.15254237288135594,0.21774193548387097,4.917130165366382,27,44,1197,150,71
v2a_y_anchored,BIBLIO+FOCAL6,XGB,0,10,0.7122741364946257,0.28008345775223925,0.31690140845070425,0.2542372881355932,0.2821316614420063,4.030943396226415,45,97,1144,132,142
v2a_y_anchored,BIBLIO+FOCAL6,XGB,0,15,0.7122741364946257,0.28008345775223925,0.29107981220657275,0.3502824858757062,0.31794871794871793,3.895032360378895,62,151,1090,115,213
v2a_y_anchored,BIBLIO+FOCAL6,XGB,0,20,0.7122741364946257,0.28008345775223925,0.2605633802816901,0.4180790960451977,0.32104121475054226,3.527224115574833,74,210,1031,103,284
v2a_y_anchored,BIBLIO+FOCAL6,SVM,0,5,0.6590320363111578,0.22962124864050482,0.36619718309859156,0.14689265536723164,0.20967741935483872,4.5997533819316,26,45,1196,151,71
v2a_y_anchored,BIBLIO+FOCAL6,SVM,0,10,0.6590320363111578,0.22962124864050482,0.28169014084507044,0.22598870056497175,0.2507836990595611,3.2744833702882485,40,102,1139,137,142
v2a_y_anchored,BIBLIO+FOCAL6,SVM,0,15,0.6590320363111578,0.22962124864050482,0.2676056338028169,0.3220338983050847,0.2923076923076923,3.309758328582981,57,156,1085,120,213
v2a_y_anchored,BIBLIO+FOCAL6,SVM,0,20,0.6590320363111578,0.22962124864050482,0.2535211267605634,0.4067796610169492,0.3123644251626898,3.3293002509060496,72,212,1029,105,284
v2a_y_anchored,BIBLIO+FOCAL6,FFN,0,5,0.666147675694378,0.23628532375681172,0.3380281690140845,0.13559322033898305,0.19354838709677422,4.0137493571061205,24,47,1194,153,71
v2a_y_anchored,BIBLIO+FOCAL6,FFN,0,10,0.666147675694378,0.23628532375681172,0.2676056338028169,0.21468926553672316,0.23824451410658304,3.004150160347104,38,104,1137,139,142
v2a_y_anchored,BIBLIO+FOCAL6,FFN,0,15,0.666147675694378,0.23628532375681172,0.24413145539906103,0.2937853107344633,0.2666666666666666,2.798773944469799,52,161,1080,125,213
v2a_y_anchored,BIBLIO+FOCAL6,FFN,0,20,0.666147675694378,0.23628532375681172,0.2323943661971831,0.3728813559322034,0.28633405639913234,2.7937219730941703,66,218,1023,111,284
v2a_y_anchored,BIBLIO,LogReg,1,5,0.7493910961180387,0.28046506638908353,0.3380281690140845,0.13559322033898305,0.19354838709677422,4.0137493571061205,24,47,1194,153,71
v2a_y_anchored,BIBLIO,LogReg,1,10,0.7493910961180387,0.28046506638908353,0.28169014084507044,0.22598870056497175,0.2507836990595611,3.2744833702882485,40,102,1139,137,142
v2a_y_anchored,BIBLIO,LogReg,1,15,0.7493910961180387,0.28046506638908353,0.29107981220657275,0.3502824858757062,0.31794871794871793,3.895032360378895,62,151,1090,115,213
v2a_y_anchored,BIBLIO,LogReg,1,20,0.7493910961180387,0.28046506638908353,0.2887323943661972,0.4632768361581921,0.35574837310195234,4.43455497382199,82,202,1039,95,284
v2a_y_anchored,BIBLIO,RF,1,5,0.7663675639747426,0.348342176368274,0.4647887323943662,0.1864406779661017,0.26612903225806456,7.247067811081652,33,38,1203,144,71
v2a_y_anchored,BIBLIO,RF,1,10,0.7663675639747426,0.348342176368274,0.3873239436619718,0.3107344632768362,0.3448275862068965,5.977819241982507,55,87,1154,122,142
v2a_y_anchored,BIBLIO,RF,1,15,0.7663675639747426,0.348342176368274,0.3474178403755869,0.4180790960451977,0.37948717948717947,5.68879538725261,74,139,1102,103,213
v2a_y_anchored,BIBLIO,RF,1,20,0.7663675639747426,0.348342176368274,0.29577464788732394,0.4745762711864407,0.3644251626898048,4.6945070478883,84,200,1041,93,284
v2a_y_anchored,BIBLIO,GBT,1,5,0.7689898341505165,0.3676819010668232,0.43661971830985913,0.1751412429378531,0.25,6.378839590443686,31,40,1201,146,71
v2a_y_anchored,BIBLIO,GBT,1,10,0.7689898341505165,0.3676819010668232,0.39436619718309857,0.3163841807909605,0.3510971786833856,6.211922262660862,56,86,1155,121,142
v2a_y_anchored,BIBLIO,GBT,1,15,0.7689898341505165,0.3676819010668232,0.3568075117370892,0.4293785310734463,0.38974358974358975,6.05422301836095,76,137,1104,101,213
v2a_y_anchored,BIBLIO,GBT,1,20,0.7689898341505165,0.3676819010668232,0.31690140845070425,0.5084745762711864,0.3904555314533623,5.570253396988615,90,194,1047,87,284
v2a_y_anchored,BIBLIO,XGB,1,5,0.724065247180832,0.3394786773562523,0.4647887323943662,0.1864406779661017,0.26612903225806456,7.247067811081652,33,38,1203,144,71
v2a_y_anchored,BIBLIO,XGB,1,10,0.724065247180832,0.3394786773562523,0.33098591549295775,0.2655367231638418,0.2946708463949843,4.369721770877214,47,95,1146,130,142
v2a_y_anchored,BIBLIO,XGB,1,15,0.724065247180832,0.3394786773562523,0.3192488262910798,0.384180790960452,0.34871794871794876,4.714352963329096,68,145,1096,109,213
v2a_y_anchored,BIBLIO,XGB,1,20,0.724065247180832,0.3394786773562523,0.2852112676056338,0.4576271186440678,0.35140997830802595,4.309951496479994,81,203,1038,96,284
v2a_y_anchored,BIBLIO,SVM,1,5,0.652927063558184,0.24169741640670706,0.36619718309859156,0.14689265536723164,0.20967741935483872,4.5997533819316,26,45,1196,151,71
v2a_y_anchored,BIBLIO,SVM,1,10,0.652927063558184,0.24169741640670706,0.2605633802816901,0.20903954802259886,0.23197492163009403,2.8752255822974817,37,105,1136,140,142
v2a_y_anchored,BIBLIO,SVM,1,15,0.652927063558184,0.24169741640670706,0.22535211267605634,0.2711864406779661,0.24615384615384617,2.4360601430087834,48,165,1076,129,213
v2a_y_anchored,BIBLIO,SVM,1,20,0.652927063558184,0.24169741640670706,0.20774647887323944,0.3333333333333333,0.2559652928416486,2.263390309392162,59,225,1016,118,284
v2a_y_anchored,BIBLIO,FFN,1,5,0.717987589742189,0.2646578313677699,0.3380281690140845,0.13559322033898305,0.19354838709677422,4.0137493571061205,24,47,1194,153,71
v2a_y_anchored,BIBLIO,FFN,1,10,0.717987589742189,0.2646578313677699,0.2535211267605634,0.2033898305084746,0.22570532915360503,2.7502612850246355,36,106,1135,141,142
v2a_y_anchored,BIBLIO,FFN,1,15,0.717987589742189,0.2646578313677699,0.2535211267605634,0.3050847457627119,0.276923076923077,2.994999555798104,54,159,1082,123,213
v2a_y_anchored,BIBLIO,FFN,1,20,0.717987589742189,0.2646578313677699,0.25704225352112675,0.4124293785310734,0.31670281995661603,3.42695714140283,73,211,1030,104,284
v2a_y_anchored,FOCAL6,LogReg,1,5,0.5736489162649039,0.15244525902622721,0.15492957746478872,0.062146892655367235,0.08870967741935484,1.348844712481076,11,60,1181,166,71
v2a_y_anchored,FOCAL6,LogReg,1,10,0.5736489162649039,0.15244525902622721,0.14788732394366197,0.11864406779661017,0.1316614420062696,1.2669506567270146,21,121,1120,156,142
v2a_y_anchored,FOCAL6,LogReg,1,15,0.5736489162649039,0.15244525902622721,0.15492957746478872,0.1864406779661017,0.16923076923076924,1.3633888947464272,33,180,1061,144,213
v2a_y_anchored,FOCAL6,LogReg,1,20,0.5736489162649039,0.15244525902622721,0.15140845070422534,0.24293785310734464,0.18655097613882865,1.3398831651619756,43,241,1000,134,284
v2a_y_anchored,FOCAL6,RF,1,5,0.5691054689811843,0.15773442770178436,0.22535211267605634,0.0903954802259887,0.12903225806451613,2.1841686888126515,16,55,1186,161,71
v2a_y_anchored,FOCAL6,RF,1,10,0.5691054689811843,0.15773442770178436,0.16901408450704225,0.13559322033898305,0.15047021943573669,1.513256092029852,24,118,1123,153,142
v2a_y_anchored,FOCAL6,RF,1,15,0.5691054689811843,0.15773442770178436,0.16901408450704225,0.2033898305084746,0.18461538461538463,1.546976559000647,36,177,1064,141,213
v2a_y_anchored,FOCAL6,RF,1,20,0.5691054689811843,0.15773442770178436,0.16901408450704225,0.2711864406779661,0.20824295010845986,1.5922926853159411,48,236,1005,129,284
v2a_y_anchored,FOCAL6,GBT,1,5,0.5501144966925706,0.14673459879581352,0.18309859154929578,0.07344632768361582,0.10483870967741936,1.6602758943184475,13,58,1183,164,71
v2a_y_anchored,FOCAL6,GBT,1,10,0.5501144966925706,0.14673459879581352,0.1619718309859155,0.12994350282485875,0.14420062695924762,1.4287551962735778,23,119,1122,154,142
v2a_y_anchored,FOCAL6,GBT,1,15,0.5501144966925706,0.14673459879581352,0.16901408450704225,0.2033898305084746,0.18461538461538463,1.546976559000647,36,177,1064,141,213
v2a_y_anchored,FOCAL6,GBT,1,20,0.5501144966925706,0.14673459879581352,0.14788732394366197,0.23728813559322035,0.1822125813449024,1.2927682885076273,42,242,999,135,284
v2a_y_anchored,FOCAL6,XGB,1,5,0.5522997218390491,0.1553333462815186,0.15492957746478872,0.062146892655367235,0.08870967741935484,1.348844712481076,11,60,1181,166,71
v2a_y_anchored,FOCAL6,XGB,1,10,0.5522997218390491,0.1553333462815186,0.176056338028169,0.14124293785310735,0.1567398119122257,1.6002650854551796,25,117,1124,152,142
v2a_y_anchored,FOCAL6,XGB,1,15,0.5522997218390491,0.1553333462815186,0.17370892018779344,0.20903954802259886,0.18974358974358974,1.6112528101781376,37,176,1065,140,213
v2a_y_anchored,FOCAL6,XGB,1,20,0.5522997218390491,0.1553333462815186,0.16549295774647887,0.2655367231638418,0.2039045553145336,1.5394636015325671,47,237,1004,130,284
v2a_y_anchored,FOCAL6,SVM,1,5,0.5311371820611226,0.13890216624765056,0.08450704225352113,0.03389830508474576,0.048387096774193554,0.6807691451717001,6,65,1176,171,71
v2a_y_anchored,FOCAL6,SVM,1,10,0.5311371820611226,0.13890216624765056,0.1056338028169014,0.0847457627118644,0.09404388714733541,0.8337737556561086,15,127,1114,162,142
v2a_y_anchored,FOCAL6,SVM,1,15,0.5311371820611226,0.13890216624765056,0.14553990610328638,0.1751412429378531,0.15897435897435896,1.2482771518070035,31,182,1059,146,213
v2a_y_anchored,FOCAL6,SVM,1,20,0.5311371820611226,0.13890216624765056,0.15492957746478872,0.24858757062146894,0.19088937093275488,1.388080388080388,44,240,1001,133,284
v2a_y_anchored,FOCAL6,FFN,1,5,0.574299931256459,0.1549064404225805,0.1267605633802817,0.05084745762711865,0.07258064516129033,1.064,9,62,1179,168,71
v2a_y_anchored,FOCAL6,FFN,1,10,0.574299931256459,0.1549064404225805,0.176056338028169,0.14124293785310735,0.1567398119122257,1.6002650854551796,25,117,1124,152,142
v2a_y_anchored,FOCAL6,FFN,1,15,0.574299931256459,0.1549064404225805,0.16901408450704225,0.2033898305084746,0.18461538461538463,1.546976559000647,36,177,1064,141,213
v2a_y_anchored,FOCAL6,FFN,1,20,0.574299931256459,0.1549064404225805,0.17253521126760563,0.2768361581920904,0.21258134490238612,1.6463605045973877,49,235,1006,128,284
v2a_y_anchored,BIBLIO+FOCAL6,LogReg,1,5,0.7522409939132375,0.2811479512083895,0.38028169014084506,0.15254237288135594,0.21774193548387097,4.917130165366382,27,44,1197,150,71
v2a_y_anchored,BIBLIO+FOCAL6,LogReg,1,10,0.7522409939132375,0.2811479512083895,0.3028169014084507,0.24293785310734464,0.26959247648902823,3.7136425622536473,43,99,1142,134,142
v2a_y_anchored,BIBLIO+FOCAL6,LogReg,1,15,0.7522409939132375,0.2811479512083895,0.2676056338028169,0.3220338983050847,0.2923076923076923,3.309758328582981,57,156,1085,120,213
v2a_y_anchored,BIBLIO+FOCAL6,LogReg,1,20,0.7522409939132375,0.2811479512083895,0.2535211267605634,0.4067796610169492,0.3123644251626898,3.3293002509060496,72,212,1029,105,284
v2a_y_anchored,BIBLIO+FOCAL6,RF,1,5,0.7652567411919493,0.3447883792902465,0.38028169014084506,0.15254237288135594,0.21774193548387097,4.917130165366382,27,44,1197,150,71
v2a_y_anchored,BIBLIO+FOCAL6,RF,1,10,0.7652567411919493,0.3447883792902465,0.4014084507042254,0.3220338983050847,0.35736677115987464,6.454466040620223,57,85,1156,120,142
v2a_y_anchored,BIBLIO+FOCAL6,RF,1,15,0.7652567411919493,0.3447883792902465,0.3380281690140845,0.4067796610169492,0.36923076923076925,5.344648568988328,72,141,1100,105,213
v2a_y_anchored,BIBLIO+FOCAL6,RF,1,20,0.7652567411919493,0.3447883792902465,0.2992957746478873,0.480225988700565,0.368763557483731,4.8301158301158305,85,199,1042,92,284
v2a_y_anchored,BIBLIO+FOCAL6,GBT,1,5,0.7715301583832976,0.3541176088513313,0.4647887323943662,0.1864406779661017,0.26612903225806456,7.247067811081652,33,38,1203,144,71
v2a_y_anchored,BIBLIO+FOCAL6,GBT,1,10,0.7715301583832976,0.3541176088513313,0.3873239436619718,0.3107344632768362,0.3448275862068965,5.977819241982507,55,87,1154,122,142
v2a_y_anchored,BIBLIO+FOCAL6,GBT,1,15,0.7715301583832976,0.3541176088513313,0.3615023474178404,0.4350282485875706,0.39487179487179486,6.245421245421245,77,136,1105,100,213
v2a_y_anchored,BIBLIO+FOCAL6,GBT,1,20,0.7715301583832976,0.3541176088513313,0.30985915492957744,0.4971751412429379,0.38177874186550975,5.261162522922087,88,196,1045,89,284
v2a_y_anchored,BIBLIO+FOCAL6,XGB,1,5,0.7413239732856226,0.3092045403881887,0.39436619718309857,0.15819209039548024,0.22580645161290322,5.252335370776151,28,43,1198,149,71
v2a_y_anchored,BIBLIO+FOCAL6,XGB,1,10,0.7413239732856226,0.3092045403881887,0.33098591549295775,0.2655367231638418,0.2946708463949843,4.369721770877214,47,95,1146,130,142
v2a_y_anchored,BIBLIO+FOCAL6,XGB,1,15,0.7413239732856226,0.3092045403881887,0.28169014084507044,0.3389830508474576,0.30769230769230765,3.6512163005059257,60,153,1088,117,213
v2a_y_anchored,BIBLIO+FOCAL6,XGB,1,20,0.7413239732856226,0.3092045403881887,0.2676056338028169,0.4293785310734463,0.32971800433839477,3.735939327355849,76,208,1033,101,284
v2a_y_anchored,BIBLIO+FOCAL6,SVM,1,5,0.6723619097046759,0.25843508428398915,0.36619718309859156,0.14689265536723164,0.20967741935483872,4.5997533819316,26,45,1196,151,71
v2a_y_anchored,BIBLIO+FOCAL6,SVM,1,10,0.6723619097046759,0.25843508428398915,0.28169014084507044,0.22598870056497175,0.2507836990595611,3.2744833702882485,40,102,1139,137,142
v2a_y_anchored,BIBLIO+FOCAL6,SVM,1,15,0.6723619097046759,0.25843508428398915,0.2535211267605634,0.3050847457627119,0.276923076923077,2.994999555798104,54,159,1082,123,213
v2a_y_anchored,BIBLIO+FOCAL6,SVM,1,20,0.6723619097046759,0.25843508428398915,0.22887323943661972,0.3672316384180791,0.2819956616052061,2.712174133130853,65,219,1022,112,284
v2a_y_anchored,BIBLIO+FOCAL6,FFN,1,5,0.7191667008108096,0.2683769252102377,0.352112676056338,0.14124293785310735,0.20161290322580644,4.298995240613432,25,46,1195,152,71
v2a_y_anchored,BIBLIO+FOCAL6,FFN,1,10,0.7191667008108096,0.2683769252102377,0.31690140845070425,0.2542372881355932,0.2821316614420063,4.030943396226415,45,97,1144,132,142
v2a_y_anchored,BIBLIO+FOCAL6,FFN,1,15,0.7191667008108096,0.2683769252102377,0.27699530516431925,0.3333333333333333,0.3025641025641026,3.534267338494941,59,154,1087,118,213
v2a_y_anchored,BIBLIO+FOCAL6,FFN,1,20,0.7191667008108096,0.2683769252102377,0.2746478873239437,0.4406779661016949,0.33839479392624733,3.9561852847773977,78,206,1035,99,284
v2a_y_anchored,BIBLIO,LogReg,2,5,0.7041250677192168,0.2696372648468214,0.39436619718309857,0.15819209039548024,0.22580645161290322,5.252335370776151,28,43,1198,149,71
v2a_y_anchored,BIBLIO,LogReg,2,10,0.7041250677192168,0.2696372648468214,0.33098591549295775,0.2655367231638418,0.2946708463949843,4.369721770877214,47,95,1146,130,142
v2a_y_anchored,BIBLIO,LogReg,2,15,0.7041250677192168,0.2696372648468214,0.3051643192488263,0.3672316384180791,0.33333333333333337,4.287272727272727,65,148,1093,112,213
v2a_y_anchored,BIBLIO,LogReg,2,20,0.7041250677192168,0.2696372648468214,0.28169014084507044,0.4519774011299435,0.3470715835140998,4.188765594633566,80,204,1037,97,284
v2a_y_anchored,BIBLIO,RF,2,5,0.7283628566355727,0.3267182301882699,0.4507042253521127,0.1807909604519774,0.25806451612903225,6.799991300187046,32,39,1202,145,71
v2a_y_anchored,BIBLIO,RF,2,10,0.7283628566355727,0.3267182301882699,0.3732394366197183,0.2994350282485876,0.33228840125391856,5.533530771129209,53,89,1152,124,142
v2a_y_anchored,BIBLIO,RF,2,15,0.7283628566355727,0.3267182301882699,0.3380281690140845,0.4067796610169492,0.36923076923076925,5.344648568988328,72,141,1100,105,213
v2a_y_anchored,BIBLIO,RF,2,20,0.7283628566355727,0.3267182301882699,0.28169014084507044,0.4519774011299435,0.3470715835140998,4.188765594633566,80,204,1037,97,284
v2a_y_anchored,BIBLIO,GBT,2,5,0.7374019494029327,0.3375818499726674,0.4647887323943662,0.1864406779661017,0.26612903225806456,7.247067811081652,33,38,1203,144,71
v2a_y_anchored,BIBLIO,GBT,2,10,0.7374019494029327,0.3375818499726674,0.38028169014084506,0.3050847457627119,0.3385579937304075,5.7518012763329445,54,88,1153,123,142
v2a_y_anchored,BIBLIO,GBT,2,15,0.7374019494029327,0.3375818499726674,0.352112676056338,0.423728813559322,0.3846153846153846,5.868750550321388,75,138,1103,102,213
v2a_y_anchored,BIBLIO,GBT,2,20,0.7374019494029327,0.3375818499726674,0.3204225352112676,0.5141242937853108,0.3947939262472885,5.731818792848501,91,193,1048,86,284
v2a_y_anchored,BIBLIO,XGB,2,5,0.7339989164925315,0.364134015661793,0.49295774647887325,0.1977401129943503,0.282258064516129,8.22787791396299,35,36,1205,142,71
v2a_y_anchored,BIBLIO,XGB,2,10,0.7339989164925315,0.364134015661793,0.4014084507042254,0.3220338983050847,0.35736677115987464,6.454466040620223,57,85,1156,120,142
v2a_y_anchored,BIBLIO,XGB,2,15,0.7339989164925315,0.364134015661793,0.3568075117370892,0.4293785310734463,0.38974358974358975,6.05422301836095,76,137,1104,101,213
v2a_y_anchored,BIBLIO,XGB,2,20,0.7339989164925315,0.364134015661793,0.30985915492957744,0.4971751412429379,0.38177874186550975,5.261162522922087,88,196,1045,89,284
v2a_y_anchored,BIBLIO,SVM,2,5,0.6776519755801089,0.2582859967800191,0.323943661971831,0.12994350282485875,0.18548387096774194,3.7430020351649818,23,48,1193,154,71
v2a_y_anchored,BIBLIO,SVM,2,10,0.6776519755801089,0.2582859967800191,0.2746478873239437,0.22033898305084745,0.2445141065830721,3.137184115523466,39,103,1138,138,142
v2a_y_anchored,BIBLIO,SVM,2,15,0.6776519755801089,0.2582859967800191,0.2347417840375587,0.2824858757062147,0.25641025641025644,2.612664148228099,50,163,1078,127,213
v2a_y_anchored,BIBLIO,SVM,2,20,0.6776519755801089,0.2582859967800191,0.24295774647887325,0.3898305084745763,0.299349240780911,3.0511723887219735,69,215,1026,108,284
v2a_y_anchored,BIBLIO,FFN,2,5,0.7007743891612832,0.2847952649647425,0.323943661971831,0.12994350282485875,0.18548387096774194,3.7430020351649818,23,48,1193,154,71
v2a_y_anchored,BIBLIO,FFN,2,10,0.7007743891612832,0.2847952649647425,0.3591549295774648,0.288135593220339,0.3197492163009404,5.11896585239422,51,91,1150,126,142
v2a_y_anchored,BIBLIO,FFN,2,15,0.7007743891612832,0.2847952649647425,0.29577464788732394,0.3559322033898305,0.3230769230769231,4.022124214771722,63,150,1091,114,213
v2a_y_anchored,BIBLIO,FFN,2,20,0.7007743891612832,0.2847952649647425,0.27816901408450706,0.4463276836158192,0.34273318872017355,4.070880729185965,79,205,1036,98,284
v2a_y_anchored,FOCAL6,LogReg,2,5,0.5409388273535558,0.150541990749811,0.15492957746478872,0.062146892655367235,0.08870967741935484,1.348844712481076,11,60,1181,166,71
v2a_y_anchored,FOCAL6,LogReg,2,10,0.5409388273535558,0.150541990749811,0.15492957746478872,0.12429378531073447,0.13793103448275862,1.3466798308228043,22,120,1121,155,142
v2a_y_anchored,FOCAL6,LogReg,2,15,0.5409388273535558,0.150541990749811,0.1643192488262911,0.1977401129943503,0.17948717948717952,1.4842694972725932,35,178,1063,142,213
v2a_y_anchored,FOCAL6,LogReg,2,20,0.5409388273535558,0.150541990749811,0.16901408450704225,0.2711864406779661,0.20824295010845986,1.5922926853159411,48,236,1005,129,284
v2a_y_anchored,FOCAL6,RF,2,5,0.5806120451431095,0.18061261774884588,0.2535211267605634,0.1016949152542373,0.14516129032258066,2.576656022031465,18,53,1188,159,71
