subset_id,subset_label,subset_size,seed,model,k_pct,Precision,Recall,F1,DOR
0,BIBLIO_ONLY,0,6,GBT,15,0.3145539906103286,0.3785310734463277,0.3435897435897436,4.567896468117307
0,BIBLIO_ONLY,0,6,GBT,20,0.2676056338028169,0.4293785310734463,0.32971800433839477,3.735939327355849
0,BIBLIO_ONLY,0,6,SVM,5,0.29577464788732394,0.11864406779661017,0.16935483870967744,3.2413564040110083
0,BIBLIO_ONLY,0,6,SVM,10,0.2323943661971831,0.1864406779661017,0.20689655172413796,2.397734275015405
0,BIBLIO_ONLY,0,6,SVM,15,0.18309859154929578,0.22033898305084745,0.2,1.7446960371561864
0,BIBLIO_ONLY,0,6,SVM,20,0.1795774647887324,0.288135593220339,0.22125813449023862,1.75835160091747
0,BIBLIO_ONLY,0,6,FFN,5,0.323943661971831,0.12994350282485875,0.18548387096774194,3.7430020351649818
0,BIBLIO_ONLY,0,6,FFN,10,0.31690140845070425,0.2542372881355932,0.2821316614420063,4.030943396226415
0,BIBLIO_ONLY,0,6,FFN,15,0.27699530516431925,0.3333333333333333,0.3025641025641026,3.534267338494941
0,BIBLIO_ONLY,0,6,FFN,20,0.2676056338028169,0.4293785310734463,0.32971800433839477,3.735939327355849
0,BIBLIO_ONLY,0,6,XGB,5,0.352112676056338,0.14124293785310735,0.20161290322580644,4.298995240613432
0,BIBLIO_ONLY,0,6,XGB,10,0.3028169014084507,0.24293785310734464,0.26959247648902823,3.7136425622536473
0,BIBLIO_ONLY,0,6,XGB,15,0.25821596244131456,0.3107344632768362,0.28205128205128205,3.0971093800296146
0,BIBLIO_ONLY,0,6,XGB,20,0.24647887323943662,0.3954802259887006,0.3036876355748373,3.141486420556188
0,BIBLIO_ONLY,0,7,RF,5,0.4788732394366197,0.192090395480226,0.27419354838709675,7.722229965156794
0,BIBLIO_ONLY,0,7,RF,10,0.4084507042253521,0.327683615819209,0.3636363636363636,6.70582555519794
0,BIBLIO_ONLY,0,7,RF,15,0.3615023474178404,0.4350282485875706,0.39487179487179486,6.245421245421245
0,BIBLIO_ONLY,0,7,RF,20,0.3274647887323944,0.5254237288135594,0.40347071583514105,6.069909002425572
0,BIBLIO_ONLY,0,7,LogReg,5,0.39436619718309857,0.15819209039548024,0.22580645161290322,5.252335370776151
0,BIBLIO_ONLY,0,7,LogReg,10,0.34507042253521125,0.2768361581920904,0.3072100313479624,4.731746395056077
0,BIBLIO_ONLY,0,7,LogReg,15,0.29577464788732394,0.3559322033898305,0.3230769230769231,4.022124214771722
0,BIBLIO_ONLY,0,7,LogReg,20,0.29577464788732394,0.4745762711864407,0.3644251626898048,4.6945070478883
0,BIBLIO_ONLY,0,7,GBT,5,0.5070422535211268,0.2033898305084746,0.2903225806451613,8.766684915144578
0,BIBLIO_ONLY,0,7,GBT,10,0.4225352112676056,0.3389830508474576,0.37617554858934166,7.236595744680851
0,BIBLIO_ONLY,0,7,GBT,15,0.3568075117370892,0.4293785310734463,0.38974358974358975,6.05422301836095
0,BIBLIO_ONLY,0,7,GBT,20,0.323943661971831,0.519774011299435,0.39913232104121477,5.898306371990582
0,BIBLIO_ONLY,0,7,SVM,5,0.352112676056338,0.14124293785310735,0.20161290322580644,4.298995240613432
0,BIBLIO_ONLY,0,7,SVM,10,0.2605633802816901,0.20903954802259886,0.23197492163009403,2.8752255822974817
0,BIBLIO_ONLY,0,7,SVM,15,0.2676056338028169,0.3220338983050847,0.2923076923076923,3.309758328582981
0,BIBLIO_ONLY,0,7,SVM,20,0.2605633802816901,0.4180790960451977,0.32104121475054226,3.527224115574833
0,BIBLIO_ONLY,0,7,FFN,5,0.4225352112676056,0.1694915254237288,0.24193548387096772,5.9816622421890955
0,BIBLIO_ONLY,0,7,FFN,10,0.34507042253521125,0.2768361581920904,0.3072100313479624,4.731746395056077
0,BIBLIO_ONLY,0,7,FFN,15,0.3286384976525822,0.3954802259887006,0.35897435897435903,5.020290089944089
0,BIBLIO_ONLY,0,7,FFN,20,0.28169014084507044,0.4519774011299435,0.3470715835140998,4.188765594633566
0,BIBLIO_ONLY,0,7,XGB,5,0.4647887323943662,0.1864406779661017,0.26612903225806456,7.247067811081652
0,BIBLIO_ONLY,0,7,XGB,10,0.3873239436619718,0.3107344632768362,0.3448275862068965,5.977819241982507
0,BIBLIO_ONLY,0,7,XGB,15,0.3474178403755869,0.4180790960451977,0.37948717948717947,5.68879538725261
0,BIBLIO_ONLY,0,7,XGB,20,0.31690140845070425,0.5084745762711864,0.3904555314533623,5.570253396988615
