T_pct,seed,feature,mean_abs_shap
15,6,CTO,0.24828383326530457
15,6,STO,0.3727191984653473
15,6,PK,0.3692580461502075
15,6,SK,0.22995717823505402
15,6,TCT,0.905327320098877
15,6,TS,0.6183875203132629
15,6,NC,0.31046393513679504
15,6,COL,0.0064603532664477825
15,6,INV,0.21305328607559204
15,6,TKH,0.31708529591560364
15,6,CKH,0.4961054027080536
15,6,PKH,0.2928726375102997
15,6,TTS,0.21072842180728912
15,6,CTS,0.3956361711025238
15,6,PTS,0.2107391506433487
15,6,MF_F02D41,0.09674766659736633
15,6,MF_F02B33,0.08322235196828842
15,6,MF_F02D23,0.03120771236717701
15,6,MF_F02B37,0.03259934484958649
15,6,MF_F02M25,0.0137618537992239
15,6,MF_F01N3,0.0
15,6,MF_F02M37,0.016423160210251808
15,6,MF_F02N11,0.01649659313261509
15,6,MF_B60K6,0.00935746543109417
15,6,MF_F01L1,0.005105939228087664
15,6,MF_other,0.09457550197839737
15,6,var_conf_pro,0.30757012963294983
15,6,H_final,0.42550280690193176
15,6,delta_H,0.326651394367218
15,6,conf_gap_change,0.2773180305957794
15,6,cross_domain_attack,0.2276538610458374
15,6,semantic_coherence,0.37992632389068604
15,7,CTO,0.23771469295024872
15,7,STO,0.3076949417591095
15,7,PK,0.4807659089565277
15,7,SK,0.24928641319274902
15,7,TCT,0.7385965585708618
15,7,TS,0.6315573453903198
15,7,NC,0.2756563425064087
15,7,COL,0.028010377660393715
15,7,INV,0.20797766745090485
15,7,TKH,0.18621844053268433
15,7,CKH,0.48524120450019836
15,7,PKH,0.25584283471107483
15,7,TTS,0.242059126496315
15,7,CTS,0.4125434160232544
15,7,PTS,0.21461133658885956
15,7,MF_F02D41,0.08973929286003113
15,7,MF_F02B33,0.07659130543470383
15,7,MF_F02D23,0.04689330980181694
15,7,MF_F02B37,0.04088940471410751
15,7,MF_F02M25,0.012422194704413414
15,7,MF_F01N3,0.0017404091777279973
15,7,MF_F02M37,0.022066660225391388
15,7,MF_F02N11,0.015553377568721771
15,7,MF_F01L1,0.004408493172377348
15,7,MF_B60K6,0.007007082458585501
15,7,MF_other,0.059549055993556976
15,7,var_conf_pro,0.27543339133262634
15,7,H_final,0.35134169459342957
15,7,delta_H,0.2963290512561798
15,7,conf_gap_change,0.29639723896980286
15,7,cross_domain_attack,0.2448931336402893
15,7,semantic_coherence,0.3264860510826111
15,8,CTO,0.2855606973171234
15,8,STO,0.3635097146034241
15,8,PK,0.3979874849319458
15,8,SK,0.22710955142974854
15,8,TCT,0.7887133359909058
15,8,TS,0.5420637726783752
15,8,NC,0.2975182831287384
15,8,COL,0.006441614590585232
15,8,INV,0.1761905401945114
15,8,TKH,0.22377648949623108
15,8,CKH,0.5656314492225647
15,8,PKH,0.2859165072441101
15,8,TTS,0.25471317768096924
15,8,CTS,0.3900134563446045
15,8,PTS,0.21247994899749756
15,8,MF_F02D41,0.0607423298060894
15,8,MF_F02B33,0.06272680312395096
15,8,MF_F02D23,0.02583112008869648
15,8,MF_F02B37,0.048345353454351425
15,8,MF_F02M25,0.010288839228451252
15,8,MF_F01N3,0.004813471809029579
15,8,MF_F02M37,0.02737266942858696
15,8,MF_B60K6,0.009116754867136478
15,8,MF_F01L1,0.0029019711073487997
15,8,MF_F02N11,0.014213388785719872
15,8,MF_other,0.045605771243572235
15,8,var_conf_pro,0.26595252752304077
15,8,H_final,0.3530120551586151
15,8,delta_H,0.26724332571029663
15,8,conf_gap_change,0.25166258215904236
15,8,cross_domain_attack,0.2783147096633911
15,8,semantic_coherence,0.3556808829307556
15,9,CTO,0.2656646966934204
15,9,STO,0.2677259147167206
15,9,PK,0.5126643180847168
15,9,SK,0.188566654920578
15,9,TCT,0.789505660533905
15,9,TS,0.520747721195221
15,9,NC,0.2711326777935028
15,9,COL,0.01137240044772625
15,9,INV,0.15823569893836975
15,9,TKH,0.25758248567581177
15,9,CKH,0.5786593556404114
15,9,PKH,0.2611953318119049
15,9,TTS,0.19551149010658264
15,9,CTS,0.37786710262298584
15,9,PTS,0.2587973475456238
15,9,MF_F02D41,0.09043809771537781
15,9,MF_F02B33,0.07735664397478104
15,9,MF_F02D23,0.03899550065398216
15,9,MF_F02B37,0.05466177687048912
15,9,MF_F02M25,0.018784556537866592
15,9,MF_F01N3,0.0058888280764222145
15,9,MF_F02M37,0.038310933858156204
15,9,MF_F02N11,0.025867484509944916
15,9,MF_B60K6,0.01058369129896164
15,9,MF_F01L1,0.0035084036644548178
15,9,MF_other,0.053645726293325424
15,9,var_conf_pro,0.2544891834259033
15,9,H_final,0.4325982928276062
15,9,delta_H,0.30532339215278625
15,9,conf_gap_change,0.2926943898200989
15,9,cross_domain_attack,0.22795385122299194
15,9,semantic_coherence,0.3670666217803955
15,10,CTO,0.27123376727104187
15,10,STO,0.3694548010826111
15,10,PK,0.4207281470298767
15,10,SK,0.18559424579143524
15,10,TCT,0.6607896685600281
15,10,TS,0.5223070383071899
15,10,NC,0.28007858991622925
15,10,COL,0.04229772463440895
15,10,INV,0.17606425285339355
15,10,TKH,0.2956394851207733
15,10,CKH,0.6061692237854004
15,10,PKH,0.27774593234062195
15,10,TTS,0.23107531666755676
15,10,CTS,0.4011296331882477
15,10,PTS,0.21365360915660858
15,10,MF_F02D41,0.05653630569577217
15,10,MF_F02B33,0.057265181094408035
15,10,MF_F02D23,0.037085048854351044
15,10,MF_F02B37,0.03935029357671738
15,10,MF_F02M25,0.0156333539634943
15,10,MF_F01N3,0.0014293288113549352
15,10,MF_F02M37,0.0175920557230711
15,10,MF_F01L1,0.010441150516271591
15,10,MF_F02N11,0.01829345151782036
15,10,MF_B60K6,0.00561167486011982
15,10,MF_other,0.060365863144397736
15,10,var_conf_pro,0.25935837626457214
15,10,H_final,0.29225876927375793
15,10,delta_H,0.3756495714187622
15,10,conf_gap_change,0.27072152495384216
15,10,cross_domain_attack,0.28473126888275146
15,10,semantic_coherence,0.3406682312488556
15,11,CTO,0.2769694924354553
15,11,STO,0.4020571708679199
15,11,PK,0.3941274583339691
15,11,SK,0.2059469074010849
15,11,TCT,0.7903535962104797
15,11,TS,0.5338205695152283
15,11,NC,0.31890004873275757
15,11,COL,0.006850463803857565
15,11,INV,0.1584913581609726
15,11,TKH,0.2626175880432129
15,11,CKH,0.546394407749176
15,11,PKH,0.30833369493484497
15,11,TTS,0.28851351141929626
15,11,CTS,0.4090263545513153
15,11,PTS,0.27757152915000916
15,11,MF_F02D41,0.07459136843681335
15,11,MF_F02B33,0.06495717167854309
15,11,MF_F02D23,0.021257037296891212
15,11,MF_F02B37,0.0721927359700203
15,11,MF_F02M25,0.017212890088558197
15,11,MF_F01N3,0.002281907247379422
15,11,MF_B60K6,0.008852076716721058
15,11,MF_F02M37,0.013658644631505013
15,11,MF_F02N11,0.015090527012944221
15,11,MF_F02M21,0.007553781848400831
15,11,MF_other,0.06326566636562347
15,11,var_conf_pro,0.2629210352897644
15,11,H_final,0.524272084236145
15,11,delta_H,0.3050644099712372
15,11,conf_gap_change,0.2728508710861206
15,11,cross_domain_attack,0.2294507622718811
15,11,semantic_coherence,0.33674895763397217
15,12,CTO,0.29880088567733765
15,12,STO,0.38062620162963867
15,12,PK,0.43903544545173645
15,12,SK,0.22762620449066162
15,12,TCT,0.8122666478157043
15,12,TS,0.5131627321243286
15,12,NC,0.2553249001502991
15,12,COL,0.03562825173139572
15,12,INV,0.19248037040233612
15,12,TKH,0.29964369535446167
15,12,CKH,0.5586332082748413
15,12,PKH,0.3266715705394745
15,12,TTS,0.22727151215076447
15,12,CTS,0.44431716203689575
15,12,PTS,0.24582324922084808
15,12,MF_F02D41,0.031647689640522
15,12,MF_F02B33,0.06520456820726395
15,12,MF_F02D23,0.028026586398482323
15,12,MF_F02B37,0.06587996333837509
15,12,MF_F02M25,0.012146293185651302
15,12,MF_F01N3,0.004600007552653551
15,12,MF_F02M37,0.01414831355214119
15,12,MF_F02N11,0.014141649007797241
15,12,MF_B60K6,0.008616906590759754
15,12,MF_F02P5,0.010024161078035831
15,12,MF_other,0.0828881561756134
15,12,var_conf_pro,0.27904748916625977
15,12,H_final,0.34697407484054565
15,12,delta_H,0.3275800347328186
15,12,conf_gap_change,0.29706814885139465
15,12,cross_domain_attack,0.2709845006465912
15,12,semantic_coherence,0.30195915699005127
15,13,CTO,0.2880963683128357
15,13,STO,0.33351510763168335
15,13,PK,0.3927809000015259
15,13,SK,0.22415608167648315
15,13,TCT,0.7535516023635864
15,13,TS,0.49684470891952515
15,13,NC,0.2803621292114258
15,13,COL,0.00888215471059084
15,13,INV,0.19775153696537018
15,13,TKH,0.23576632142066956
15,13,CKH,0.531821072101593
15,13,PKH,0.3031696677207947
15,13,TTS,0.3074369728565216
15,13,CTS,0.46191906929016113
15,13,PTS,0.22687377035617828
15,13,MF_F02D41,0.09472895413637161
15,13,MF_F02B33,0.0755237489938736
15,13,MF_F02D23,0.031854745000600815
15,13,MF_F02B37,0.0638139471411705
15,13,MF_F02M25,0.018037844449281693
15,13,MF_F01N3,0.0010140615049749613
15,13,MF_F02N11,0.007379808463156223
15,13,MF_F02M37,0.019465453922748566
15,13,MF_B60K6,0.00902111828327179
15,13,MF_F02M21,0.008503344841301441
15,13,MF_other,0.08213718235492706
15,13,var_conf_pro,0.25848934054374695
15,13,H_final,0.47166603803634644
15,13,delta_H,0.29305699467658997
15,13,conf_gap_change,0.2893787920475006
15,13,cross_domain_attack,0.20782111585140228
15,13,semantic_coherence,0.3072662055492401
15,14,CTO,0.22535094618797302
15,14,STO,0.38378167152404785
15,14,PK,0.4125264585018158
15,14,SK,0.18430805206298828
15,14,TCT,0.6942400932312012
15,14,TS,0.594719409942627
15,14,NC,0.2735385596752167
15,14,COL,0.027398331090807915
15,14,INV,0.18583616614341736
15,14,TKH,0.22669412195682526
15,14,CKH,0.5664283633232117
15,14,PKH,0.3096490800380707
15,14,TTS,0.24521315097808838
15,14,CTS,0.4459780752658844
15,14,PTS,0.21775223314762115
15,14,MF_F02D41,0.06328354775905609
15,14,MF_F02B33,0.07291314750909805
15,14,MF_F02D23,0.018813127651810646
15,14,MF_F02B37,0.050321925431489944
15,14,MF_F02M25,0.009435799904167652
15,14,MF_F01N3,0.0010166220599785447
15,14,MF_F02M37,0.028864804655313492
15,14,MF_F02N11,0.0083357198163867
15,14,MF_F02M21,0.020369086414575577
15,14,MF_F01L1,0.002198693575337529
15,14,MF_other,0.07561666518449783
15,14,var_conf_pro,0.25244414806365967
15,14,H_final,0.35322222113609314
15,14,delta_H,0.28654831647872925
15,14,conf_gap_change,0.2829856276512146
15,14,cross_domain_attack,0.21582265198230743
15,14,semantic_coherence,0.3663463592529297
15,15,CTO,0.28814902901649475
15,15,STO,0.3421037793159485
15,15,PK,0.46131977438926697
15,15,SK,0.16975872218608856
15,15,TCT,0.7236928343772888
15,15,TS,0.5767809152603149
15,15,NC,0.29392486810684204
15,15,COL,0.02042325772345066
15,15,INV,0.17516538500785828
15,15,TKH,0.3476472496986389
15,15,CKH,0.5408170819282532
15,15,PKH,0.3173220455646515
15,15,TTS,0.21017573773860931
15,15,CTS,0.43535473942756653
15,15,PTS,0.24999646842479706
15,15,MF_F02D41,0.040236134082078934
15,15,MF_F02B33,0.08575171232223511
15,15,MF_F02D23,0.028891928493976593
15,15,MF_F02B37,0.06557555496692657
15,15,MF_F02M25,0.013170412741601467
15,15,MF_F01N3,0.003279593540355563
15,15,MF_F02M37,0.03153292462229729
15,15,MF_B60K6,0.0040103173814713955
15,15,MF_F02N11,0.015862351283431053
15,15,MF_F01L1,0.01233222521841526
15,15,MF_other,0.05254572629928589
15,15,var_conf_pro,0.30761221051216125
15,15,H_final,0.4269503951072693
15,15,delta_H,0.3152388036251068
15,15,conf_gap_change,0.2760678827762604
15,15,cross_domain_attack,0.2561873495578766
15,15,semantic_coherence,0.36908113956451416
15,16,CTO,0.26711538434028625
15,16,STO,0.4272943437099457
15,16,PK,0.45320504903793335
15,16,SK,0.2083783745765686
15,16,TCT,0.7150124907493591
15,16,TS,0.5972430109977722
15,16,NC,0.2887665927410126
15,16,COL,0.012137464247643948
15,16,INV,0.16214844584465027
15,16,TKH,0.23552489280700684
15,16,CKH,0.5582578182220459
15,16,PKH,0.24065260589122772
15,16,TTS,0.20329880714416504
15,16,CTS,0.39027348160743713
15,16,PTS,0.26433277130126953
15,16,MF_F02D41,0.07053888589143753
15,16,MF_F02B33,0.050136398524045944
15,16,MF_F02D23,0.02538076601922512
15,16,MF_F02B37,0.0629318580031395
15,16,MF_F02M25,0.0225054994225502
15,16,MF_F01N3,0.0019211155595257878
15,16,MF_F02M37,0.020728658884763718
15,16,MF_F02N11,0.0044794767163693905
15,16,MF_B60K6,0.002578677609562874
15,16,MF_F02M21,0.005471864715218544
15,16,MF_other,0.07719883322715759
15,16,var_conf_pro,0.3270430266857147
15,16,H_final,0.45227283239364624
15,16,delta_H,0.2939063012599945
15,16,conf_gap_change,0.2514154613018036
15,16,cross_domain_attack,0.17969875037670135
15,16,semantic_coherence,0.344664603471756
15,17,CTO,0.2646336555480957
15,17,STO,0.28910985589027405
15,17,PK,0.47196531295776367
15,17,SK,0.17977020144462585
15,17,TCT,0.7497766017913818
15,17,TS,0.5492895245552063
15,17,NC,0.3206808269023895
15,17,COL,0.017575616016983986
15,17,INV,0.1836581826210022
15,17,TKH,0.26045215129852295
15,17,CKH,0.5101017951965332
15,17,PKH,0.2537168264389038
15,17,TTS,0.27096569538116455
15,17,CTS,0.41947880387306213
15,17,PTS,0.34497731924057007
15,17,MF_F02D41,0.041373346000909805
15,17,MF_F02B33,0.05456169694662094
15,17,MF_F02D23,0.041701946407556534
15,17,MF_F02B37,0.03860396519303322
15,17,MF_F02M25,0.021580945700407028
15,17,MF_F01N3,0.011598541401326656
15,17,MF_F02M37,0.016275128349661827
15,17,MF_F02N11,0.010177248157560825
15,17,MF_B60K6,0.004526794888079166
15,17,MF_F02M21,0.00949001219123602
15,17,MF_other,0.07581048458814621
15,17,var_conf_pro,0.322216659784317
15,17,H_final,0.33346492052078247
15,17,delta_H,0.3371005654335022
15,17,conf_gap_change,0.3465975224971771
15,17,cross_domain_attack,0.23621641099452972
15,17,semantic_coherence,0.3505769968032837
15,18,CTO,0.25438636541366577
15,18,STO,0.3174399733543396
15,18,PK,0.4038534462451935
15,18,SK,0.20940488576889038
15,18,TCT,0.7871498465538025
15,18,TS,0.5223428010940552
15,18,NC,0.26929038763046265
15,18,COL,0.01599956676363945
15,18,INV,0.15368041396141052
15,18,TKH,0.27522730827331543
15,18,CKH,0.5644208788871765
15,18,PKH,0.39946919679641724
15,18,TTS,0.1809556633234024
15,18,CTS,0.37667369842529297
15,18,PTS,0.24970602989196777
15,18,MF_F02D41,0.08717305213212967
15,18,MF_F02B33,0.07795760035514832
15,18,MF_F02D23,0.02757536806166172
15,18,MF_F02B37,0.03447100520133972
15,18,MF_F02M25,0.011283235624432564
15,18,MF_F01N3,0.005581531208008528
15,18,MF_F02M37,0.023706549778580666
15,18,MF_F02N11,0.018094750121235847
15,18,MF_B60K6,0.0016225038561969995
15,18,MF_F01L1,0.0037098254542797804
15,18,MF_other,0.04254639893770218
15,18,var_conf_pro,0.31289488077163696
15,18,H_final,0.40472111105918884
15,18,delta_H,0.2807486951351166
15,18,conf_gap_change,0.2891021966934204
15,18,cross_domain_attack,0.29579058289527893
15,18,semantic_coherence,0.3634401559829712
20,42,CTO,0.25664040446281433
20,42,STO,0.3313765823841095
20,42,PK,0.5024487972259521
20,42,SK,0.18276309967041016
20,42,TCT,0.6490724682807922
20,42,TS,0.519327700138092
20,42,NC,0.3471282720565796
20,42,COL,0.008504103869199753
20,42,INV,0.19254310429096222
20,42,TKH,0.2668035328388214
20,42,CKH,0.5187716484069824
20,42,PKH,0.2672886848449707
20,42,TTS,0.21832606196403503
20,42,CTS,0.30765488743782043
20,42,PTS,0.25702375173568726
20,42,MF_F02D41,0.07841543108224869
20,42,MF_F02B33,0.05225164815783501
20,42,MF_F02D23,0.031232845038175583
20,42,MF_F02B37,0.08504611253738403
20,42,MF_F02M25,0.03153339773416519
20,42,MF_F01N3,0.001885518548078835
20,42,MF_F02M37,0.015226030722260475
20,42,MF_B60K6,0.008113698102533817
20,42,MF_F02N11,0.004881720524281263
20,42,MF_F02P5,0.004332767333835363
20,42,MF_other,0.11957386136054993
20,42,var_conf_pro,0.2514234781265259
20,42,H_final,0.2841140031814575
20,42,delta_H,0.30054017901420593
20,42,conf_gap_change,0.2672535479068756
20,42,cross_domain_attack,0.24899552762508392
20,42,semantic_coherence,0.33771607279777527
20,0,CTO,0.25718095898628235
20,0,STO,0.34671884775161743
20,0,PK,0.41753262281417847
20,0,SK,0.18905964493751526
20,0,TCT,0.6562691330909729
20,0,TS,0.440005362033844
20,0,NC,0.29015272855758667
20,0,COL,0.008328031748533249
20,0,INV,0.1956888735294342
20,0,TKH,0.3223786950111389
20,0,CKH,0.4072602689266205
20,0,PKH,0.22488540410995483
20,0,TTS,0.28821098804473877
20,0,CTS,0.3472883105278015
20,0,PTS,0.18637308478355408
20,0,MF_F02D41,0.03381967917084694
20,0,MF_F02B33,0.035116542130708694
20,0,MF_F02D23,0.029421312734484673
20,0,MF_F02B37,0.057943351566791534
20,0,MF_F02M25,0.022116128355264664
20,0,MF_F01N3,0.010561085306107998
20,0,MF_F02M37,0.022772829979658127
20,0,MF_B60K6,0.00465023098513484
20,0,MF_F02N11,0.014365886338055134
20,0,MF_F02M21,0.014378017745912075
20,0,MF_other,0.10514775663614273
20,0,var_conf_pro,0.23102179169654846
20,0,H_final,0.29550981521606445
20,0,delta_H,0.2861616313457489
20,0,conf_gap_change,0.23700106143951416
20,0,cross_domain_attack,0.3108179271221161
20,0,semantic_coherence,0.3349287807941437
20,1,CTO,0.29053008556365967
20,1,STO,0.32696112990379333
20,1,PK,0.5002930760383606
20,1,SK,0.16784417629241943
20,1,TCT,0.7258264422416687
20,1,TS,0.5545190572738647
20,1,NC,0.29468318819999695
20,1,COL,0.008044440299272537
20,1,INV,0.17556221783161163
20,1,TKH,0.25155630707740784
20,1,CKH,0.5093948245048523
20,1,PKH,0.222081258893013
20,1,TTS,0.25828930735588074
20,1,CTS,0.36334672570228577
20,1,PTS,0.23434330523014069
20,1,MF_F02D41,0.025693286210298538
20,1,MF_F02B33,0.05651853233575821
20,1,MF_F02D23,0.03249526396393776
20,1,MF_F02B37,0.0726202130317688
20,1,MF_F02M25,0.005272241309285164
20,1,MF_F01N3,0.007813995704054832
20,1,MF_F02M37,0.01868007704615593
20,1,MF_B60K6,0.0056555140763521194
20,1,MF_F02N11,0.011634312570095062
20,1,MF_F01L1,0.017612377181649208
20,1,MF_other,0.04725947603583336
20,1,var_conf_pro,0.23199279606342316
20,1,H_final,0.21108593046665192
20,1,delta_H,0.3132784068584442
20,1,conf_gap_change,0.31035661697387695
20,1,cross_domain_attack,0.33543217182159424
20,1,semantic_coherence,0.34482964873313904
20,2,CTO,0.23341025412082672
20,2,STO,0.3798685669898987
20,2,PK,0.44467058777809143
20,2,SK,0.21392565965652466
20,2,TCT,0.6446415781974792
20,2,TS,0.5373853445053101
20,2,NC,0.34539446234703064
20,2,COL,0.016477644443511963
20,2,INV,0.19204528629779816
20,2,TKH,0.2741316556930542
20,2,CKH,0.4727703630924225
20,2,PKH,0.34482723474502563
20,2,TTS,0.2496398538351059
20,2,CTS,0.2916594445705414
20,2,PTS,0.19276079535484314
20,2,MF_F02D41,0.04854413866996765
20,2,MF_F02B33,0.04094631224870682
20,2,MF_F02D23,0.0389455184340477
20,2,MF_F02B37,0.06219402700662613
20,2,MF_F02M25,0.05030899867415428
20,2,MF_F01N3,0.010900629684329033
20,2,MF_F02M37,0.018271084874868393
20,2,MF_F02N11,0.005169928539544344
20,2,MF_F02P5,0.003201527753844857
20,2,MF_B60K6,0.007972873747348785
20,2,MF_other,0.0736115574836731
20,2,var_conf_pro,0.25432029366493225
20,2,H_final,0.2730298638343811
20,2,delta_H,0.25599974393844604
20,2,conf_gap_change,0.2553091049194336
20,2,cross_domain_attack,0.26800772547721863
20,2,semantic_coherence,0.36131757497787476
20,3,CTO,0.2431202381849289
20,3,STO,0.39561033248901367
20,3,PK,0.3630329668521881
20,3,SK,0.19289186596870422
20,3,TCT,0.6924009919166565
20,3,TS,0.5570191740989685
20,3,NC,0.3107013702392578
20,3,COL,0.005165235139429569
20,3,INV,0.15664710104465485
20,3,TKH,0.2663600742816925
20,3,CKH,0.4863148629665375
20,3,PKH,0.26019391417503357
20,3,TTS,0.2555719017982483
20,3,CTS,0.28875693678855896
20,3,PTS,0.21617040038108826
20,3,MF_F02D41,0.028111014515161514
20,3,MF_F02B33,0.08982309699058533
20,3,MF_F02D23,0.027819175273180008
20,3,MF_F02B37,0.06702955812215805
20,3,MF_F02M25,0.009722410701215267
20,3,MF_F01N3,0.01223603542894125
20,3,MF_F02M37,0.01612652838230133
20,3,MF_F02N11,0.021534480154514313
20,3,MF_F01L1,0.00660585705190897
20,3,MF_B60K6,0.009125704877078533
20,3,MF_other,0.06718290597200394
20,3,var_conf_pro,0.21708615124225616
20,3,H_final,0.28029268980026245
20,3,delta_H,0.29521897435188293
20,3,conf_gap_change,0.26656922698020935
20,3,cross_domain_attack,0.2802310585975647
20,3,semantic_coherence,0.31042978167533875
20,4,CTO,0.25854048132896423
20,4,STO,0.3158915638923645
20,4,PK,0.4329483211040497
20,4,SK,0.17183034121990204
20,4,TCT,0.7413198351860046
20,4,TS,0.5417701005935669
20,4,NC,0.2925644814968109
20,4,COL,0.012724500149488449
20,4,INV,0.19393086433410645
20,4,TKH,0.3552643358707428
20,4,CKH,0.497341513633728
20,4,PKH,0.2683345079421997
20,4,TTS,0.2499324381351471
20,4,CTS,0.3619360625743866
20,4,PTS,0.3378530442714691
20,4,MF_F02D41,0.041124410927295685
20,4,MF_F02B33,0.09071991592645645
20,4,MF_F02D23,0.033814121037721634
20,4,MF_F02B37,0.06724733114242554
20,4,MF_F02M25,0.012302449904382229
20,4,MF_F01N3,0.0143092917278409
20,4,MF_F02M37,0.010455631650984287
20,4,MF_F02N11,0.02635347470641136
20,4,MF_B60K6,0.009409346617758274
20,4,MF_F02M21,0.011015747673809528
20,4,MF_other,0.09954188019037247
20,4,var_conf_pro,0.272447794675827
20,4,H_final,0.2741696536540985
20,4,delta_H,0.2770441770553589
20,4,conf_gap_change,0.2777719497680664
20,4,cross_domain_attack,0.30602943897247314
20,4,semantic_coherence,0.35442405939102173
20,5,CTO,0.24422559142112732
20,5,STO,0.38530266284942627
20,5,PK,0.43066009879112244
20,5,SK,0.19203126430511475
20,5,TCT,0.7428038120269775
20,5,TS,0.5752482414245605
20,5,NC,0.2662876844406128
20,5,COL,0.010687802918255329
20,5,INV,0.19121809303760529
20,5,TKH,0.258857786655426
20,5,CKH,0.4491955041885376
20,5,PKH,0.2929249107837677
20,5,TTS,0.21673569083213806
20,5,CTS,0.33900776505470276
20,5,PTS,0.19870513677597046
20,5,MF_F02D41,0.058674491941928864
20,5,MF_F02B33,0.07148610800504684
20,5,MF_F02D23,0.046736884862184525
20,5,MF_F02B37,0.0728822574019432
20,5,MF_F02M25,0.006901120766997337
20,5,MF_F01N3,0.014174053445458412
20,5,MF_F02M37,0.014043844304978848
20,5,MF_F02N11,0.02097819559276104
20,5,MF_B60K6,0.013512090779840946
20,5,MF_F01L1,0.009874556213617325
20,5,MF_other,0.0752575695514679
20,5,var_conf_pro,0.21096265316009521
20,5,H_final,0.31064242124557495
20,5,delta_H,0.28687068819999695
20,5,conf_gap_change,0.24410207569599152
20,5,cross_domain_attack,0.29260149598121643
20,5,semantic_coherence,0.3754841387271881
20,6,CTO,0.25136902928352356
20,6,STO,0.36937418580055237
20,6,PK,0.4431520402431488
20,6,SK,0.18469436466693878
20,6,TCT,0.6846053600311279
20,6,TS,0.5897064208984375
20,6,NC,0.37001869082450867
20,6,COL,0.005558783188462257
20,6,INV,0.15648005902767181
20,6,TKH,0.3331533968448639
20,6,CKH,0.4036678373813629
20,6,PKH,0.2392914891242981
20,6,TTS,0.35256683826446533
20,6,CTS,0.3571801781654358
20,6,PTS,0.1538536697626114
20,6,MF_F02D41,0.04689977318048477
20,6,MF_F02B33,0.04575146734714508
20,6,MF_F02D23,0.04577229917049408
20,6,MF_F02B37,0.07810140401124954
20,6,MF_F02M25,0.015497218817472458
20,6,MF_F01N3,0.0043625254184007645
20,6,MF_F02M37,0.014221437275409698
20,6,MF_F02N11,0.018765028566122055
20,6,MF_B60K6,0.011081919074058533
20,6,MF_F01L1,0.02243819646537304
20,6,MF_other,0.06054702401161194
20,6,var_conf_pro,0.21197131276130676
20,6,H_final,0.2838033139705658
20,6,delta_H,0.2809487283229828
20,6,conf_gap_change,0.2764127850532532
20,6,cross_domain_attack,0.2972624599933624
20,6,semantic_coherence,0.36357995867729187
20,7,CTO,0.23635607957839966
20,7,STO,0.327246755361557
20,7,PK,0.34601911902427673
20,7,SK,0.18999460339546204
20,7,TCT,0.7274338006973267
20,7,TS,0.5892537832260132
20,7,NC,0.27331316471099854
20,7,COL,0.016181474551558495
20,7,INV,0.15557821094989777
20,7,TKH,0.20774444937705994
20,7,CKH,0.3830321133136749
20,7,PKH,0.3368127942085266
20,7,TTS,0.22056154906749725
20,7,CTS,0.27117684483528137
20,7,PTS,0.29937124252319336
20,7,MF_F02D41,0.050067126750946045
20,7,MF_F02B33,0.062228817492723465
20,7,MF_F02D23,0.029355725273489952
20,7,MF_F02B37,0.05395406112074852
20,7,MF_F02M25,0.03034890815615654
20,7,MF_F01N3,0.020683376118540764
20,7,MF_F02M37,0.016903448849916458
20,7,MF_B60K6,0.006317189894616604
20,7,MF_F02N11,0.009447385556995869
20,7,MF_F01L1,0.011127614416182041
20,7,MF_other,0.07168387621641159
20,7,var_conf_pro,0.21734578907489777
20,7,H_final,0.27831366658210754
20,7,delta_H,0.31052327156066895
20,7,conf_gap_change,0.274028480052948
20,7,cross_domain_attack,0.30385375022888184
20,7,semantic_coherence,0.37172403931617737
20,8,CTO,0.24948707222938538
20,8,STO,0.3500666618347168
20,8,PK,0.40587323904037476
20,8,SK,0.2057575136423111
20,8,TCT,0.6884609460830688
20,8,TS,0.6023409962654114
20,8,NC,0.31918638944625854
20,8,COL,0.00772953312844038
20,8,INV,0.19708943367004395
20,8,TKH,0.32063037157058716
20,8,CKH,0.4821409285068512
20,8,PKH,0.37056535482406616
20,8,TTS,0.18421131372451782
20,8,CTS,0.34817782044410706
20,8,PTS,0.3076348900794983
20,8,MF_F02D41,0.05995805561542511
20,8,MF_F02B33,0.04828590899705887
20,8,MF_F02D23,0.05169040337204933
20,8,MF_F02B37,0.052057426422834396
20,8,MF_F02M25,0.020893679931759834
20,8,MF_F01N3,0.004214989021420479
20,8,MF_F02M37,0.007062203716486692
20,8,MF_F02N11,0.019377324730157852
20,8,MF_B60K6,0.007591245695948601
20,8,MF_F02P5,0.011331876739859581
20,8,MF_other,0.098748117685318
20,8,var_conf_pro,0.19294942915439606
20,8,H_final,0.3621574342250824
20,8,delta_H,0.2667929530143738
20,8,conf_gap_change,0.28258034586906433
20,8,cross_domain_attack,0.22638365626335144
20,8,semantic_coherence,0.3739577829837799
20,9,CTO,0.2722274959087372
20,9,STO,0.26893946528434753
20,9,PK,0.44737744331359863
20,9,SK,0.19354994595050812
20,9,TCT,0.7177921533584595
20,9,TS,0.5236949324607849
20,9,NC,0.26093488931655884
20,9,COL,0.007167432922869921
20,9,INV,0.2073875367641449
20,9,TKH,0.25407344102859497
20,9,CKH,0.5156823992729187
20,9,PKH,0.2934842109680176
20,9,TTS,0.19688957929611206
20,9,CTS,0.3418519198894501
20,9,PTS,0.3238947093486786
20,9,MF_F02D41,0.06288405507802963
