AUROC,AUPRC,Precision,Recall,F1,Accuracy,DOR,TP,FP,FN,TN,field,T_pct,Y_rate_pct,seed,config,model,n_train,n_test,Y_pos_train,Y_pos_test
0.6947057738424646,0.3964158441476214,0.41964285714285715,0.32867132867132864,0.3686274509803922,0.7125,2.6490131709053513,47,65,96,352,01,20,25.5,12,+6focal,FFN,2236,560,570,143
0.7325971390719592,0.4675387205193229,0.45535714285714285,0.35664335664335667,0.4,0.7267857142857143,3.2273785981103056,51,61,92,356,01,20,25.5,13,BIBLIO,RF,2236,560,570,143
0.7211349801277859,0.4318467736603324,0.45535714285714285,0.35664335664335667,0.4,0.7267857142857143,3.2273785981103056,51,61,92,356,01,20,25.5,13,BIBLIO,GBT,2236,560,570,143
0.701933558048666,0.4342502822324056,0.42857142857142855,0.3356643356643357,0.3764705882352941,0.7160714285714286,2.783351597061569,48,64,95,353,01,20,25.5,13,BIBLIO,XGB,2236,560,570,143
0.6936995857859167,0.42109893162711187,0.44642857142857145,0.34965034965034963,0.39215686274509803,0.7232142857142857,3.0721283422459895,50,62,93,355,01,20,25.5,13,BIBLIO,LogReg,2236,560,570,143
0.6670356022874009,0.38738953359363537,0.4107142857142857,0.32167832167832167,0.3607843137254902,0.7089285714285715,2.520879120879121,46,66,97,351,01,20,25.5,13,BIBLIO,SVM,2236,560,570,143
0.6784558367292182,0.43727098357414323,0.4017857142857143,0.3146853146853147,0.35294117647058826,0.7053571428571429,2.3986087610453093,45,67,98,350,01,20,25.5,13,BIBLIO,FFN,2236,560,570,143
0.7447384749543022,0.4664898181601704,0.4732142857142857,0.3706293706293706,0.41568627450980394,0.7339285714285714,3.561864524815451,53,59,90,358,01,20,25.5,13,+6focal,RF,2236,560,570,143
0.7209002029145913,0.43573813112957094,0.44642857142857145,0.34965034965034963,0.39215686274509803,0.7232142857142857,3.0721283422459895,50,62,93,355,01,20,25.5,13,+6focal,GBT,2236,560,570,143
0.7052372088343312,0.41872328012957116,0.41964285714285715,0.32867132867132864,0.3686274509803922,0.7125,2.6490131709053513,47,65,96,352,01,20,25.5,13,+6focal,XGB,2236,560,570,143
0.6945213060320974,0.40554403633064084,0.4375,0.34265734265734266,0.3843137254901961,0.7196428571428571,2.924259467566554,49,63,94,354,01,20,25.5,13,+6focal,LogReg,2236,560,570,143
0.6910583421374789,0.4063692301377417,0.41964285714285715,0.32867132867132864,0.3686274509803922,0.7125,2.6490131709053513,47,65,96,352,01,20,25.5,13,+6focal,SVM,2236,560,570,143
0.6609146249434019,0.4005857800806871,0.44642857142857145,0.34965034965034963,0.39215686274509803,0.7232142857142857,3.0721283422459895,50,62,93,355,01,20,25.5,13,+6focal,FFN,2236,560,570,143
0.7748067280441381,0.5478712398246208,0.5614035087719298,0.44755244755244755,0.4980544747081712,0.7696428571428572,5.904165888286942,64,50,79,367,01,20,25.5,14,BIBLIO,RF,2236,560,570,143
0.7563851017088428,0.5092745229395164,0.5178571428571429,0.40559440559440557,0.4549019607843137,0.7517857142857143,4.563495895702559,58,54,85,363,01,20,25.5,14,BIBLIO,GBT,2236,560,570,143
0.7350203753081451,0.49232455360873134,0.5,0.3916083916083916,0.4392156862745098,0.7446428571428572,4.131428571428572,56,56,87,361,01,20,25.5,14,BIBLIO,XGB,2236,560,570,143
0.7678724153544297,0.500080750031989,0.5357142857142857,0.4195804195804196,0.47058823529411764,0.7589285714285714,5.044254348445965,60,52,83,365,01,20,25.5,14,BIBLIO,LogReg,2236,560,570,143
0.6984286696516913,0.40916717061422414,0.42857142857142855,0.3356643356643357,0.3764705882352941,0.7160714285714286,2.783351597061569,48,64,95,353,01,20,25.5,14,BIBLIO,SVM,2236,560,570,143
0.7278429005047711,0.4612079131345327,0.44642857142857145,0.34965034965034963,0.39215686274509803,0.7232142857142857,3.0721283422459895,50,62,93,355,01,20,25.5,14,BIBLIO,FFN,2236,560,570,143
0.7788650198722141,0.5434177856723097,0.5701754385964912,0.45454545454545453,0.5058365758754864,0.7732142857142857,6.211606510969569,65,49,78,368,01,20,25.5,14,+6focal,RF,2236,560,570,143
0.7881974140966947,0.5521279797421019,0.5714285714285714,0.44755244755244755,0.5019607843137255,0.7732142857142857,6.181093172534526,64,48,79,369,01,20,25.5,14,+6focal,GBT,2236,560,570,143
0.7438580604048229,0.5111570969276754,0.5446428571428571,0.42657342657342656,0.47843137254901963,0.7625,5.305030891438658,61,51,82,366,01,20,25.5,14,+6focal,XGB,2236,560,570,143
0.7700860290788349,0.49386055051791106,0.5446428571428571,0.42657342657342656,0.47843137254901963,0.7625,5.305030891438658,61,51,82,366,01,20,25.5,14,+6focal,LogReg,2236,560,570,143
0.7108718619509986,0.414232137281437,0.42857142857142855,0.3356643356643357,0.3764705882352941,0.7160714285714286,2.783351597061569,48,64,95,353,01,20,25.5,14,+6focal,SVM,2236,560,570,143
0.6883500192852711,0.4127904060168921,0.42857142857142855,0.3356643356643357,0.3764705882352941,0.7160714285714286,2.783351597061569,48,64,95,353,01,20,25.5,14,+6focal,FFN,2236,560,570,143
0.747949891834784,0.5008894757525827,0.5309734513274337,0.4195804195804196,0.46875,0.7571428571428571,4.936426212994571,60,53,83,364,01,20,25.5,15,BIBLIO,RF,2236,560,570,143
0.7399674665861717,0.46876641971572475,0.48214285714285715,0.3776223776223776,0.4235294117647059,0.7375,3.742109535405625,54,58,89,359,01,20,25.5,15,BIBLIO,GBT,2236,560,570,143
0.7088259462360182,0.44441428253259724,0.44642857142857145,0.34965034965034963,0.39215686274509803,0.7232142857142857,3.0721283422459895,50,62,93,355,01,20,25.5,15,BIBLIO,XGB,2236,560,570,143
0.7312639398970335,0.4852959707657324,0.5357142857142857,0.4195804195804196,0.47058823529411764,0.7589285714285714,5.044254348445965,60,52,83,365,01,20,25.5,15,BIBLIO,LogReg,2236,560,570,143
0.7027385084939042,0.4437484545527906,0.44642857142857145,0.34965034965034963,0.39215686274509803,0.7232142857142857,3.0721283422459895,50,62,93,355,01,20,25.5,15,BIBLIO,SVM,2236,560,570,143
0.695275947074508,0.4171314142472093,0.4642857142857143,0.36363636363636365,0.40784313725490196,0.7303571428571428,3.390461997019374,52,60,91,357,01,20,25.5,15,BIBLIO,FFN,2236,560,570,143
0.749400479616307,0.473432981735901,0.504424778761062,0.3986013986013986,0.4453125,0.7464285714285714,4.25315872934677,57,56,86,361,01,20,25.5,15,+6focal,RF,2236,560,570,143
0.7363787291844848,0.47118772167987355,0.4642857142857143,0.36363636363636365,0.40784313725490196,0.7303571428571428,3.390461997019374,52,60,91,357,01,20,25.5,15,+6focal,GBT,2236,560,570,143
0.7186530495883015,0.4276361565666933,0.44642857142857145,0.34965034965034963,0.39215686274509803,0.7232142857142857,3.0721283422459895,50,62,93,355,01,20,25.5,15,+6focal,XGB,2236,560,570,143
0.7295198805990173,0.45283009925762807,0.4732142857142857,0.3706293706293706,0.41568627450980394,0.7339285714285714,3.561864524815451,53,59,90,358,01,20,25.5,15,+6focal,LogReg,2236,560,570,143
0.6851134477033758,0.4289153809007738,0.4017857142857143,0.3146853146853147,0.35294117647058826,0.7053571428571429,2.3986087610453093,45,67,98,350,01,20,25.5,15,+6focal,SVM,2236,560,570,143
0.660092904697221,0.40422868217190266,0.4375,0.34265734265734266,0.3843137254901961,0.7196428571428571,2.924259467566554,49,63,94,354,01,20,25.5,15,+6focal,FFN,2236,560,570,143
0.727624893092519,0.4432245519211186,0.41964285714285715,0.32867132867132864,0.3686274509803922,0.7125,2.6490131709053513,47,65,96,352,01,20,25.5,16,BIBLIO,RF,2236,560,570,143
0.7189381362043232,0.428524228099098,0.42857142857142855,0.3356643356643357,0.3764705882352941,0.7160714285714286,2.783351597061569,48,64,95,353,01,20,25.5,16,BIBLIO,GBT,2236,560,570,143
0.701464003622277,0.40897302590943696,0.39285714285714285,0.3076923076923077,0.34509803921568627,0.7017857142857142,2.281883871914316,44,68,99,349,01,20,25.5,16,BIBLIO,XGB,2236,560,570,143
0.7218896211701968,0.49326311052719296,0.5,0.3916083916083916,0.4392156862745098,0.7446428571428572,4.131428571428572,56,56,87,361,01,20,25.5,16,BIBLIO,LogReg,2236,560,570,143
0.6890627358253256,0.4471622869568965,0.44642857142857145,0.34965034965034963,0.39215686274509803,0.7232142857142857,3.0721283422459895,50,62,93,355,01,20,25.5,16,BIBLIO,SVM,2236,560,570,143
0.6775670372792675,0.39856855069105285,0.4375,0.34265734265734266,0.3843137254901961,0.7196428571428571,2.924259467566554,49,63,94,354,01,20,25.5,16,BIBLIO,FFN,2236,560,570,143
0.7357917861514983,0.4576596312943416,0.48672566371681414,0.38461538461538464,0.4296875,0.7392857142857143,3.8538316673909896,55,58,88,359,01,20,25.5,16,+6focal,RF,2236,560,570,143
0.7412419714577988,0.4819304865982753,0.4732142857142857,0.3706293706293706,0.41568627450980394,0.7339285714285714,3.561864524815451,53,59,90,358,01,20,25.5,16,+6focal,GBT,2236,560,570,143
0.7120960574197983,0.4310096055533727,0.41964285714285715,0.32867132867132864,0.3686274509803922,0.7125,2.6490131709053513,47,65,96,352,01,20,25.5,16,+6focal,XGB,2236,560,570,143
0.7339135684459426,0.499069523551663,0.5178571428571429,0.40559440559440557,0.4549019607843137,0.7517857142857143,4.563495895702559,58,54,85,363,01,20,25.5,16,+6focal,LogReg,2236,560,570,143
0.6930036390468045,0.4635327278334871,0.45535714285714285,0.35664335664335667,0.4,0.7267857142857143,3.2273785981103056,51,61,92,356,01,20,25.5,16,+6focal,SVM,2236,560,570,143
0.7195753886401367,0.4343481359786635,0.4642857142857143,0.36363636363636365,0.40784313725490196,0.7303571428571428,3.390461997019374,52,60,91,357,01,20,25.5,16,+6focal,FFN,2236,560,570,143
0.7725092653150207,0.5096507071225191,0.5084745762711864,0.4195804195804196,0.45977011494252873,0.7482142857142857,4.452582015456267,60,58,83,359,01,20,25.5,17,BIBLIO,RF,2236,560,570,143
0.7250255739464373,0.43861401504518577,0.4732142857142857,0.3706293706293706,0.41568627450980394,0.7339285714285714,3.561864524815451,53,59,90,358,01,20,25.5,17,BIBLIO,GBT,2236,560,570,143
0.7005752041723265,0.41264766601827796,0.4375,0.34265734265734266,0.3843137254901961,0.7196428571428571,2.924259467566554,49,63,94,354,01,20,25.5,17,BIBLIO,XGB,2236,560,570,143
0.7395314517616676,0.4416556015954487,0.49107142857142855,0.38461538461538464,0.43137254901960786,0.7410714285714286,3.931761238025055,55,57,88,360,01,20,25.5,17,BIBLIO,LogReg,2236,560,570,143
0.681139004880012,0.3949999790114822,0.45535714285714285,0.35664335664335667,0.4,0.7267857142857143,3.2273785981103056,51,61,92,356,01,20,25.5,17,BIBLIO,SVM,2236,560,570,143
0.7284130737368147,0.41916931059275586,0.44642857142857145,0.34965034965034963,0.39215686274509803,0.7232142857142857,3.0721283422459895,50,62,93,355,01,20,25.5,17,BIBLIO,FFN,2236,560,570,143
0.7781103788298033,0.5159581851146242,0.5446428571428571,0.42657342657342656,0.47843137254901963,0.7625,5.305030891438658,61,51,82,366,01,20,25.5,17,+6focal,RF,2236,560,570,143
0.7350036055072027,0.4619062550765036,0.48214285714285715,0.3776223776223776,0.4235294117647059,0.7375,3.742109535405625,54,58,89,359,01,20,25.5,17,+6focal,GBT,2236,560,570,143
0.7258640639935604,0.4513549727724159,0.48214285714285715,0.3776223776223776,0.4235294117647059,0.7375,3.742109535405625,54,58,89,359,01,20,25.5,17,+6focal,XGB,2236,560,570,143
0.7421140011068068,0.4359676867153608,0.5178571428571429,0.40559440559440557,0.4549019607843137,0.7517857142857143,4.563495895702559,58,54,85,363,01,20,25.5,17,+6focal,LogReg,2236,560,570,143
0.7021599503613891,0.40892863419160497,0.45535714285714285,0.35664335664335667,0.4,0.7267857142857143,3.2273785981103056,51,61,92,356,01,20,25.5,17,+6focal,SVM,2236,560,570,143
0.6633965554828865,0.3953214028816321,0.38392857142857145,0.3006993006993007,0.33725490196078434,0.6982142857142857,2.170406958015677,43,69,100,348,01,20,25.5,17,+6focal,FFN,2236,560,570,143
0.7741862454092671,0.5503306063330495,0.5701754385964912,0.45454545454545453,0.5058365758754864,0.7732142857142857,6.211606510969569,65,49,78,368,01,20,25.5,18,BIBLIO,RF,2236,560,570,143
0.7537187033589912,0.5037915597174423,0.5089285714285714,0.3986013986013986,0.4470588235294118,0.7482142857142857,4.341769515179919,57,55,86,362,01,20,25.5,18,BIBLIO,GBT,2236,560,570,143
0.7355402391373613,0.48479869020336924,0.49107142857142855,0.38461538461538464,0.43137254901960786,0.7410714285714286,3.931761238025055,55,57,88,360,01,20,25.5,18,BIBLIO,XGB,2236,560,570,143
0.7212188291324981,0.4498454554402609,0.45535714285714285,0.35664335664335667,0.4,0.7267857142857143,3.2273785981103056,51,61,92,356,01,20,25.5,18,BIBLIO,LogReg,2236,560,570,143
0.6719323841626,0.40418882011835777,0.39285714285714285,0.3076923076923077,0.34509803921568627,0.7017857142857142,2.281883871914316,44,68,99,349,01,20,25.5,18,BIBLIO,SVM,2236,560,570,143
0.6683604165618554,0.3902348395870415,0.42857142857142855,0.3356643356643357,0.3764705882352941,0.7160714285714286,2.783351597061569,48,64,95,353,01,20,25.5,18,BIBLIO,FFN,2236,560,570,143
0.773314215760259,0.5363209994003318,0.584070796460177,0.46153846153846156,0.515625,0.7785714285714286,6.692903225806452,66,47,77,370,01,20,25.5,18,+6focal,RF,2236,560,570,143
0.7643842967583975,0.4731319846641495,0.5178571428571429,0.40559440559440557,0.4549019607843137,0.7517857142857143,4.563495895702559,58,54,85,363,01,20,25.5,18,+6focal,GBT,2236,560,570,143
0.7700860290788348,0.5137409266124947,0.5357142857142857,0.4195804195804196,0.47058823529411764,0.7589285714285714,5.044254348445965,60,52,83,365,01,20,25.5,18,+6focal,XGB,2236,560,570,143
0.7334104744176687,0.46503469284471044,0.4642857142857143,0.36363636363636365,0.40784313725490196,0.7303571428571428,3.390461997019374,52,60,91,357,01,20,25.5,18,+6focal,LogReg,2236,560,570,143
0.6922741527058074,0.41866293335852267,0.4017857142857143,0.3146853146853147,0.35294117647058826,0.7053571428571429,2.3986087610453093,45,67,98,350,01,20,25.5,18,+6focal,SVM,2236,560,570,143
0.6732236588351697,0.40652132853069617,0.4107142857142857,0.32167832167832167,0.3607843137254902,0.7089285714285715,2.520879120879121,46,66,97,351,01,20,25.5,18,+6focal,FFN,2236,560,570,143
0.9565217391304348,0.7555555555555555,0.5,0.3333333333333333,0.4,0.8846153846153846,9.0,1,1,2,22,03,5,11.54,42,BIBLIO,RF,104,26,12,3
0.9275362318840579,0.6984126984126984,0.5,0.3333333333333333,0.4,0.8846153846153846,9.0,1,1,2,22,03,5,11.54,42,BIBLIO,GBT,104,26,12,3
0.9855072463768116,0.9166666666666665,1.0,0.6666666666666666,0.8,0.9615384615384616,78.33333333333333,2,0,1,23,03,5,11.54,42,BIBLIO,XGB,104,26,12,3
0.8405797101449275,0.38888888888888884,0.5,0.3333333333333333,0.4,0.8846153846153846,9.0,1,1,2,22,03,5,11.54,42,BIBLIO,LogReg,104,26,12,3
0.21739130434782608,0.09641943734015346,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,42,BIBLIO,SVM,104,26,12,3
0.9565217391304348,0.6388888888888888,0.5,0.3333333333333333,0.4,0.8846153846153846,9.0,1,1,2,22,03,5,11.54,42,BIBLIO,FFN,104,26,12,3
0.927536231884058,0.6984126984126984,0.5,0.3333333333333333,0.4,0.8846153846153846,9.0,1,1,2,22,03,5,11.54,42,+6focal,RF,104,26,12,3
0.8260869565217391,0.33134920634920634,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,42,+6focal,GBT,104,26,12,3
0.9710144927536232,0.8055555555555556,0.5,0.3333333333333333,0.4,0.8846153846153846,9.0,1,1,2,22,03,5,11.54,42,+6focal,XGB,104,26,12,3
0.7971014492753623,0.3277777777777778,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,42,+6focal,LogReg,104,26,12,3
0.463768115942029,0.1365079365079365,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,42,+6focal,SVM,104,26,12,3
0.5507246376811594,0.16085668717247664,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,42,+6focal,FFN,104,26,12,3
0.8695652173913043,0.6,0.5,0.3333333333333333,0.4,0.8846153846153846,9.0,1,1,2,22,03,5,11.54,0,BIBLIO,RF,104,26,12,3
0.681159420289855,0.3055555555555556,0.5,0.3333333333333333,0.4,0.8846153846153846,9.0,1,1,2,22,03,5,11.54,0,BIBLIO,GBT,104,26,12,3
0.8260869565217391,0.626984126984127,0.5,0.3333333333333333,0.4,0.8846153846153846,9.0,1,1,2,22,03,5,11.54,0,BIBLIO,XGB,104,26,12,3
0.6521739130434783,0.21249999999999997,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,0,BIBLIO,LogReg,104,26,12,3
0.7391304347826088,0.25,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,0,BIBLIO,SVM,104,26,12,3
0.7391304347826086,0.2417027417027417,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,0,BIBLIO,FFN,104,26,12,3
0.8333333333333333,0.3909090909090909,0.5,0.3333333333333333,0.4,0.8846153846153846,9.0,1,1,2,22,03,5,11.54,0,+6focal,RF,104,26,12,3
0.46376811594202894,0.15378787878787878,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,0,+6focal,GBT,104,26,12,3
0.6956521739130435,0.35,0.5,0.3333333333333333,0.4,0.8846153846153846,9.0,1,1,2,22,03,5,11.54,0,+6focal,XGB,104,26,12,3
0.6086956521739131,0.18888888888888888,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,0,+6focal,LogReg,104,26,12,3
0.6231884057971014,0.18845315904139434,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,0,+6focal,SVM,104,26,12,3
0.6666666666666666,0.23412698412698413,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,0,+6focal,FFN,104,26,12,3
0.6811594202898551,0.4323671497584541,0.5,0.3333333333333333,0.4,0.8846153846153846,9.0,1,1,2,22,03,5,11.54,1,BIBLIO,RF,104,26,12,3
0.6231884057971014,0.21003898635477583,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,1,BIBLIO,GBT,104,26,12,3
0.536231884057971,0.16767676767676767,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,1,BIBLIO,XGB,104,26,12,3
0.7101449275362318,0.601010101010101,0.5,0.3333333333333333,0.4,0.8846153846153846,9.0,1,1,2,22,03,5,11.54,1,BIBLIO,LogReg,104,26,12,3
0.5507246376811593,0.20666666666666667,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,1,BIBLIO,SVM,104,26,12,3
0.608695652173913,0.25833333333333336,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,1,BIBLIO,FFN,104,26,12,3
0.8043478260869565,0.4555555555555555,0.5,0.3333333333333333,0.4,0.8846153846153846,9.0,1,1,2,22,03,5,11.54,1,+6focal,RF,104,26,12,3
0.8115942028985508,0.3222222222222222,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,1,+6focal,GBT,104,26,12,3
0.6666666666666666,0.20555555555555557,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,1,+6focal,XGB,104,26,12,3
0.6521739130434783,0.34347826086956523,0.5,0.3333333333333333,0.4,0.8846153846153846,9.0,1,1,2,22,03,5,11.54,1,+6focal,LogReg,104,26,12,3
0.536231884057971,0.19740740740740742,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,1,+6focal,SVM,104,26,12,3
0.5217391304347827,0.17261904761904762,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,1,+6focal,FFN,104,26,12,3
0.6666666666666666,0.28937728937728935,0.5,0.3333333333333333,0.4,0.8846153846153846,9.0,1,1,2,22,03,5,11.54,2,BIBLIO,RF,104,26,12,3
0.7246376811594204,0.24074074074074076,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,2,BIBLIO,GBT,104,26,12,3
0.7971014492753623,0.28968253968253965,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,2,BIBLIO,XGB,104,26,12,3
0.5072463768115942,0.14347961406784937,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,2,BIBLIO,LogReg,104,26,12,3
0.5652173913043478,0.15974765974765975,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,2,BIBLIO,SVM,104,26,12,3
0.7391304347826088,0.25,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,2,BIBLIO,FFN,104,26,12,3
0.6376811594202898,0.22916666666666666,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,2,+6focal,RF,104,26,12,3
0.7246376811594203,0.3366013071895425,0.5,0.3333333333333333,0.4,0.8846153846153846,9.0,1,1,2,22,03,5,11.54,2,+6focal,GBT,104,26,12,3
0.8405797101449275,0.4242424242424242,0.5,0.3333333333333333,0.4,0.8846153846153846,9.0,1,1,2,22,03,5,11.54,2,+6focal,XGB,104,26,12,3
0.49275362318840576,0.14484126984126983,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,2,+6focal,LogReg,104,26,12,3
0.5507246376811594,0.15925925925925927,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,2,+6focal,SVM,104,26,12,3
0.5507246376811594,0.1823671497584541,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,2,+6focal,FFN,104,26,12,3
0.8623188405797101,0.4797979797979798,0.5,0.3333333333333333,0.4,0.8846153846153846,9.0,1,1,2,22,03,5,11.54,3,BIBLIO,RF,104,26,12,3
0.782608695652174,0.5,0.5,0.3333333333333333,0.4,0.8846153846153846,9.0,1,1,2,22,03,5,11.54,3,BIBLIO,GBT,104,26,12,3
0.7971014492753623,0.6180555555555556,0.5,0.3333333333333333,0.4,0.8846153846153846,9.0,1,1,2,22,03,5,11.54,3,BIBLIO,XGB,104,26,12,3
0.7391304347826086,0.6055555555555555,0.5,0.3333333333333333,0.4,0.8846153846153846,9.0,1,1,2,22,03,5,11.54,3,BIBLIO,LogReg,104,26,12,3
0.34782608695652173,0.12933684672815107,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,3,BIBLIO,SVM,104,26,12,3
0.6811594202898551,0.3277777777777777,0.5,0.3333333333333333,0.4,0.8846153846153846,9.0,1,1,2,22,03,5,11.54,3,BIBLIO,FFN,104,26,12,3
0.8333333333333334,0.5353535353535354,0.5,0.3333333333333333,0.4,0.8846153846153846,9.0,1,1,2,22,03,5,11.54,3,+6focal,RF,104,26,12,3
0.7971014492753623,0.5380952380952381,0.5,0.3333333333333333,0.4,0.8846153846153846,9.0,1,1,2,22,03,5,11.54,3,+6focal,GBT,104,26,12,3
0.855072463768116,0.6388888888888888,0.5,0.3333333333333333,0.4,0.8846153846153846,9.0,1,1,2,22,03,5,11.54,3,+6focal,XGB,104,26,12,3
0.7101449275362319,0.49707602339181284,0.5,0.3333333333333333,0.4,0.8846153846153846,9.0,1,1,2,22,03,5,11.54,3,+6focal,LogReg,104,26,12,3
0.46376811594202894,0.1680035650623886,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,3,+6focal,SVM,104,26,12,3
0.6231884057971016,0.4601449275362319,0.5,0.3333333333333333,0.4,0.8846153846153846,9.0,1,1,2,22,03,5,11.54,3,+6focal,FFN,104,26,12,3
0.7681159420289855,0.3666666666666667,0.5,0.3333333333333333,0.4,0.8846153846153846,9.0,1,1,2,22,03,5,11.54,4,BIBLIO,RF,104,26,12,3
0.8260869565217391,0.34444444444444444,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,4,BIBLIO,GBT,104,26,12,3
0.7101449275362318,0.28104575163398693,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,4,BIBLIO,XGB,104,26,12,3
0.7246376811594203,0.33333333333333337,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,4,BIBLIO,LogReg,104,26,12,3
0.6376811594202898,0.25396825396825395,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,4,BIBLIO,SVM,104,26,12,3
0.7971014492753623,0.7254901960784313,1.0,0.6666666666666666,0.8,0.9615384615384616,78.33333333333333,2,0,1,23,03,5,11.54,4,BIBLIO,FFN,104,26,12,3
0.7028985507246376,0.22883597883597884,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,4,+6focal,RF,104,26,12,3
0.5797101449275363,0.16437728937728938,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,4,+6focal,GBT,104,26,12,3
0.6231884057971014,0.19215686274509802,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,4,+6focal,XGB,104,26,12,3
0.681159420289855,0.23660130718954248,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,4,+6focal,LogReg,104,26,12,3
0.5362318840579711,0.17443064182194618,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,4,+6focal,SVM,104,26,12,3
0.5652173913043478,0.2448107448107448,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,4,+6focal,FFN,104,26,12,3
0.5652173913043479,0.194271911663216,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,5,BIBLIO,RF,104,26,12,3
0.7391304347826086,0.38888888888888884,0.5,0.3333333333333333,0.4,0.8846153846153846,9.0,1,1,2,22,03,5,11.54,5,BIBLIO,GBT,104,26,12,3
0.43478260869565216,0.14216524216524218,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,5,BIBLIO,XGB,104,26,12,3
0.5507246376811594,0.1619981325863679,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,5,BIBLIO,LogReg,104,26,12,3
0.4927536231884058,0.14095066726645675,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,5,BIBLIO,SVM,104,26,12,3
0.463768115942029,0.1537037037037037,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,5,BIBLIO,FFN,104,26,12,3
0.6521739130434783,0.28792270531400965,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,5,+6focal,RF,104,26,12,3
0.5072463768115941,0.17095238095238094,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,5,+6focal,GBT,104,26,12,3
0.5072463768115941,0.1792022792022792,0.0,0.0,0.0,0.8076923076923077,1.2285714285714286,0,2,3,21,03,5,11.54,5,+6focal,XGB,104,26,12,3
