T_pct,seed,model,feature,importance_mean,importance_std
10,17,RF,MF_B60K6,0.0004960005827267411,0.0004964468621965534
10,17,RF,MF_F02N11,-0.0010129429064404283,0.0008940678575996761
10,17,RF,MF_F01L1,-0.0003127603490896691,0.00032073402013257517
10,17,RF,MF_other,0.0009842618263930293,0.0007023189680438687
10,17,RF,var_conf_pro,-0.004244572219414733,0.00181760192298313
10,17,RF,H_final,0.0036390827517447932,0.003570922388984001
10,17,RF,delta_H,-0.001011349513104476,0.003451851084791481
10,17,RF,conf_gap_change,0.006041919902393333,0.0025177633742036517
10,17,RF,cross_domain_attack,-0.0011850293867256446,0.005105231335026554
10,17,RF,semantic_coherence,-0.0014472564043030544,0.0019276607823879143
10,17,GBT,CTO,0.0030292683593057144,0.0019160353365920589
10,17,GBT,STO,0.009581301756829952,0.003980129792946383
10,17,GBT,PK,0.01682395735168928,0.005273760965758726
10,17,GBT,SK,0.005789936127689988,0.0022505958867981677
10,17,GBT,TCT,0.034806084031012006,0.011496710671932786
10,17,GBT,TS,0.044724274664590724,0.008082702335840188
10,17,GBT,NC,0.0047879193469819396,0.003235252096246774
10,17,GBT,COL,-0.0002635927832939311,0.000999830991726499
10,17,GBT,INV,0.0023354593752987875,0.0027235056326516114
10,17,GBT,TKH,0.04674606318032211,0.007611348729219163
10,17,GBT,CKH,0.04526511788834418,0.007856436302671363
10,17,GBT,PKH,0.06791907382874209,0.011209892665439938
10,17,GBT,TTS,0.04218804772895929,0.007629954060157408
10,17,GBT,CTS,0.008402190688209354,0.00257717348916068
10,17,GBT,PTS,0.023288581743354454,0.005974972489660102
10,17,GBT,MF_F02D41,-0.0005048780598842062,0.002441305486102453
10,17,GBT,MF_F02B33,0.00255216086899126,0.00210847688066583
10,17,GBT,MF_F02D23,-0.0002540324232780389,0.0004854045702813521
10,17,GBT,MF_F02B37,-0.004702331362078127,0.0012538847529318111
10,17,GBT,MF_F02M25,0.0005840924714441642,0.0005528607699368228
10,17,GBT,MF_F01N3,4.5525523891809525e-07,9.701210342784149e-05
10,17,GBT,MF_F02M37,0.0006651279039593727,0.0017381731467479894
10,17,GBT,MF_B60K6,0.0,0.0
10,17,GBT,MF_F02N11,0.0001088060020851267,0.0006381939671488262
10,17,GBT,MF_F01L1,0.0,0.0
10,17,GBT,MF_other,-0.0001675339278966459,0.00027239180605463686
10,17,GBT,var_conf_pro,0.0032901296111665255,0.0024996033803633866
10,17,GBT,H_final,0.021389712142112494,0.00618208862609292
10,17,GBT,delta_H,0.008763208092617148,0.003964929949253219
10,17,GBT,conf_gap_change,0.0027424575588304244,0.002301235032216001
10,17,GBT,cross_domain_attack,4.7346544840398685e-05,0.0012583689625634447
10,17,GBT,semantic_coherence,0.003958444301797826,0.0026779854935255836
10,17,XGB,CTO,0.00014932371834260882,0.004800829489115422
10,17,XGB,STO,0.009848081326795766,0.006429084695694907
10,17,XGB,PK,0.015859271500566686,0.004327211558512062
10,17,XGB,SK,0.009212089758122766,0.002702487474085691
10,17,XGB,TCT,0.04178878888448799,0.010975187660637348
10,17,XGB,TS,0.04107676969092709,0.005993844485647803
10,17,XGB,NC,0.009336829693567606,0.007641136470882643
10,17,XGB,COL,-7.101981726060913e-05,0.00038798431620897786
10,17,XGB,INV,0.004651798030565757,0.004279666481354275
10,17,XGB,TKH,0.013360375494520882,0.0036928592397115706
10,17,XGB,CKH,0.024522323440636908,0.0042802221367763595
10,17,XGB,PKH,0.010724902916820234,0.0018923770357480098
10,17,XGB,TTS,0.00414714759830086,0.002828721099710123
10,17,XGB,CTS,0.022613438224140237,0.00484046492685125
10,17,XGB,PTS,0.012629690836167228,0.005973137078713358
10,17,XGB,MF_F02D41,-0.0020718665920049007,0.0040030556909719925
10,17,XGB,MF_F02B33,0.0025453320404083433,0.0015376597997032106
10,17,XGB,MF_F02D23,4.0062461018663956e-05,0.0005803845476834696
10,17,XGB,MF_F02B37,-0.0034253404171049493,0.0009118552191547019
10,17,XGB,MF_F02M25,0.0008226462166012527,0.0004319364685080857
10,17,XGB,MF_F01N3,-0.00016252612026942392,8.750024639898365e-05
10,17,XGB,MF_F02M37,0.0007161164907104278,0.0010523489497333823
10,17,XGB,MF_B60K6,0.00018255735077861158,0.00019206646077425159
10,17,XGB,MF_F02N11,-0.0008162726432575096,0.0005589638950783443
10,17,XGB,MF_F01L1,9.105104776907513e-06,0.00018338368185707315
10,17,XGB,MF_other,0.0022161825027200875,0.0009805267845731042
10,17,XGB,var_conf_pro,0.005887360748803749,0.0052221545606766185
10,17,XGB,H_final,0.0015688095530758562,0.007207364568335806
10,17,XGB,delta_H,0.0024715806917147256,0.00404658681323917
10,17,XGB,conf_gap_change,-0.0042780334794704,0.0039774757101389575
10,17,XGB,cross_domain_attack,0.004191534984088774,0.0035717958101350866
10,17,XGB,semantic_coherence,0.014702012683410814,0.005370999436001496
10,17,LogReg,CTO,0.0010384371998161002,0.0021020228854966233
10,17,LogReg,STO,0.0371857031644792,0.009601958851152484
10,17,LogReg,PK,0.00248705936983572,0.0015221029145832089
10,17,LogReg,SK,0.00311075904705973,0.001981933748148836
10,17,LogReg,TCT,0.059924336579303204,0.014853019279883601
10,17,LogReg,TS,0.05833094324332938,0.010157328745588591
10,17,LogReg,NC,0.007977892805601471,0.002322864808166025
10,17,LogReg,COL,-0.00016389188598584515,0.0012549612519654502
10,17,LogReg,INV,0.004121425677306045,0.003077207561360371
10,17,LogReg,TKH,0.0007593657384012631,0.0012939805113004895
10,17,LogReg,CKH,0.01301438151299531,0.00597076229294561
10,17,LogReg,PKH,0.0006642173934816697,0.0011601301506920993
10,17,LogReg,TTS,0.00015251050501466912,0.0006726609912584751
10,17,LogReg,CTS,0.0035664695411482873,0.0023771885432312028
10,17,LogReg,PTS,0.00018073632982330557,0.0006532589073419644
10,17,LogReg,MF_F02D41,0.0008636191880977973,0.004532976687558818
10,17,LogReg,MF_F02B33,0.0006496492258384667,0.0016120870852269242
10,17,LogReg,MF_F02D23,-1.9120720031662318e-05,0.0003960448462065204
10,17,LogReg,MF_F02B37,0.0015783699130917706,0.0030326273739649553
10,17,LogReg,MF_F02M25,0.0004557104940885015,0.0003462960552771702
10,17,LogReg,MF_F01N3,0.0020304383652695267,0.00110661864251263
10,17,LogReg,MF_F02M37,0.0007279531269206108,0.0020671790927870243
10,17,LogReg,MF_B60K6,-0.0002039543470046201,0.000621395217923566
10,17,LogReg,MF_F02N11,-0.0015665332768816653,0.0006998842690711733
10,17,LogReg,MF_F01L1,-0.0005891002790714417,0.00047863847952458603
10,17,LogReg,MF_other,0.0020918978225141992,0.0010084890049893186
10,17,LogReg,var_conf_pro,-8.923002681453518e-05,0.001164599850983022
10,17,LogReg,H_final,0.02596639305826811,0.005828549117725651
10,17,LogReg,delta_H,0.002382350664900301,0.0016333540973177767
10,17,LogReg,conf_gap_change,0.00017254173552406772,0.00025117921356873337
10,17,LogReg,cross_domain_attack,0.001496879225337744,0.0011269416541646552
10,17,LogReg,semantic_coherence,-1.8210209553948253e-06,0.0003634590865809016
10,17,SVM,CTO,0.004995970991136189,0.0057817469821122135
10,17,SVM,STO,0.02670709333187653,0.0059296302623497435
10,17,SVM,PK,0.001140869628557284,0.004538170557454588
10,17,SVM,SK,0.015495522564725906,0.007484714590890818
10,17,SVM,TCT,0.029404935877299643,0.00934122648076043
10,17,SVM,TS,0.03047842773050713,0.007543682831575299
10,17,SVM,NC,0.004022180035236767,0.0035477770869135764
10,17,SVM,COL,0.0053902220279800185,0.0061255139672290486
10,17,SVM,INV,0.009770232680952595,0.006874773004059994
10,17,SVM,TKH,0.010253713744610959,0.004793459373265279
10,17,SVM,CKH,0.023400119276872598,0.010039220151886609
10,17,SVM,PKH,0.009487519177626979,0.004651229840178629
10,17,SVM,TTS,0.0035095626362920294,0.0028532749008343466
10,17,SVM,CTS,0.015231019270954304,0.006338737682049563
10,17,SVM,PTS,0.0033738965751148433,0.0027021125809091554
10,17,SVM,MF_F02D41,0.008394906604387797,0.008019025815266959
10,17,SVM,MF_F02B33,0.018027652203207744,0.006139811032264368
10,17,SVM,MF_F02D23,0.011535712497211604,0.005826684959482542
10,17,SVM,MF_F02B37,0.011808865640521382,0.004840153482655428
10,17,SVM,MF_F02M25,0.00777758050050763,0.0038045264929530967
10,17,SVM,MF_F01N3,-0.005372011818425992,0.004320256122638965
10,17,SVM,MF_F02M37,-0.002408755468753532,0.0031167383113153875
10,17,SVM,MF_B60K6,-0.00847594203690295,0.0023745449917113065
10,17,SVM,MF_F02N11,0.0008686269957251635,0.0046351140031812964
10,17,SVM,MF_F01L1,-0.00180326600108347,0.0031930250094237924
10,17,SVM,MF_other,0.028680624792289843,0.011091431968465208
10,17,SVM,var_conf_pro,0.004755140969784699,0.009203917412012364
10,17,SVM,H_final,0.036187328425681876,0.004612292268611716
10,17,SVM,delta_H,-0.0011317645237802544,0.004496217547484955
10,17,SVM,conf_gap_change,-0.009046376851181592,0.009734959094251597
10,17,SVM,cross_domain_attack,-0.0011659086666939932,0.006165843055914874
10,17,SVM,semantic_coherence,0.006296179953290804,0.007827131178890277
10,17,FFN,CTO,-0.00039607205779920165,0.0074857792105234985
10,17,FFN,STO,0.02520156425700073,0.008839885011524606
10,17,FFN,PK,0.0012114341905789527,0.003384916506006829
10,17,FFN,SK,0.00024538257373996064,0.003759926779343587
10,17,FFN,TCT,0.04906103606987259,0.014095388472409553
10,17,FFN,TS,0.034039434208789174,0.010884676170009095
10,17,FFN,NC,0.008963065142472148,0.003572459421852085
10,17,FFN,COL,0.0027893488484319272,0.004086877803761459
10,17,FFN,INV,0.0005335591399318274,0.00475036571448888
10,17,FFN,TKH,6.87435410663073e-05,0.00838619630436775
10,17,FFN,CKH,0.07500421111095937,0.015120383660388174
10,17,FFN,PKH,0.00038833271873880417,0.008304009815327768
10,17,FFN,TTS,0.008086698807686577,0.003922256814263028
10,17,FFN,CTS,0.032305367004010835,0.012010056082036629
10,17,FFN,PTS,0.007824927045347985,0.0037462415582215584
10,17,FFN,MF_F02D41,-0.0010666630246247589,0.0043387787834580195
10,17,FFN,MF_F02B33,-0.0003860564425445023,0.0026073694471346726
10,17,FFN,MF_F02D23,-0.005191275488602676,0.006035450431085111
10,17,FFN,MF_F02B37,-0.003677551819427527,0.004860229877935098
10,17,FFN,MF_F02M25,-0.005241353564876139,0.0031892733789527583
10,17,FFN,MF_F01N3,0.0050993139303550875,0.00364059416747356
10,17,FFN,MF_F02M37,-0.001300208962154581,0.002724278845696709
10,17,FFN,MF_B60K6,0.0002531219128004469,0.003882265598416266
10,17,FFN,MF_F02N11,-0.0030379182088437484,0.002639890881726967
10,17,FFN,MF_F01L1,0.006353086858147061,0.0010407382697994964
10,17,FFN,MF_other,0.004855297122331637,0.006496148734180643
10,17,FFN,var_conf_pro,0.007441602134236602,0.006176437339191744
10,17,FFN,H_final,0.0434295287653023,0.007675119758343419
10,17,FFN,delta_H,0.0021223999235171374,0.010103439381124521
10,17,FFN,conf_gap_change,-0.0005799951742944676,0.00781958362654481
10,17,FFN,cross_domain_attack,0.003158105591900151,0.00302502773386078
10,17,FFN,semantic_coherence,0.0016302690103206841,0.00465821220385063
10,18,RF,CTO,0.00380616142440251,0.0024673927723298916
10,18,RF,STO,0.005056747565522568,0.004420668700250669
10,18,RF,PK,0.009904305348793774,0.00432129119843969
10,18,RF,SK,0.010107349185320691,0.002205118886841359
10,18,RF,TCT,0.04028508083056766,0.008972424921380168
10,18,RF,TS,0.03042470761232281,0.009876463008246048
10,18,RF,NC,-0.000819687057548868,0.003986004194566792
10,18,RF,COL,-0.0006057170952895486,0.0007985717064975116
10,18,RF,INV,0.00012405705258650146,0.003090666131163419
10,18,RF,TKH,0.02739270772158404,0.005260496249794574
10,18,RF,CKH,0.028709988755195537,0.006831059883183981
10,18,RF,PKH,0.02582162189231386,0.005301814419061676
10,18,RF,TTS,0.018002385537451517,0.003807799974229214
10,18,RF,CTS,0.014909836699945778,0.0033874626492407726
10,18,RF,PTS,0.017282627004830207,0.004248970610954373
10,18,RF,MF_F02D41,0.0005340143951706233,0.0008040967484562083
10,18,RF,MF_F02B33,0.0005246816627741957,0.0015958833437604884
10,18,RF,MF_F02D23,0.00024333392516513453,0.0006308739203376272
10,18,RF,MF_F02B37,-0.000908689456743983,0.0005965779018466165
10,18,RF,MF_F02M25,0.0015688095530759006,0.001100172018093684
10,18,RF,MF_F01N3,-0.0008624810500007185,0.00035810454931497327
10,18,RF,MF_F02M37,0.0006762816573111063,0.001090812096528006
10,18,RF,MF_F02N11,0.0003204996881501332,0.00029938146647545146
10,18,RF,MF_F01L1,0.0004042666520985061,0.00014161365312014026
10,18,RF,MF_F02P5,-1.9575975270536006e-05,0.0004291287173373638
10,18,RF,MF_other,-0.00044319097502016903,0.0009572747127845302
10,18,RF,var_conf_pro,0.003856011873056586,0.0026065914909315945
10,18,RF,H_final,0.004753775204068089,0.0029336531022162255
10,18,RF,delta_H,-0.00037922761396181893,0.0030653992443135727
10,18,RF,conf_gap_change,-0.00024447206326231317,0.003839832790283798
10,18,RF,cross_domain_attack,0.0022901614790332035,0.0024757639337517562
10,18,RF,semantic_coherence,0.0024886527631716284,0.002272989849655269
10,18,GBT,CTO,0.003289219100688812,0.0030830859874251115
10,18,GBT,STO,0.007196219560496597,0.003511271272981105
10,18,GBT,PK,0.012114341905789472,0.004273351700925969
10,18,GBT,SK,0.012492659009273543,0.0015966865660024744
10,18,GBT,TCT,0.04600126560956398,0.011663506169248557
10,18,GBT,TS,0.03753898122982652,0.008399380455237672
10,18,GBT,NC,0.0033757175960702377,0.004675659806771536
10,18,GBT,COL,-0.0001506894840592521,0.0002196336424185783
10,18,GBT,INV,0.0050119049244959244,0.0019997279531605854
10,18,GBT,TKH,0.03219838202288111,0.006287325777820422
10,18,GBT,CKH,0.023774339083206995,0.006422959240042106
10,18,GBT,PKH,0.037444743395384616,0.005993827957167335
10,18,GBT,TTS,0.026987075303769058,0.0036071831905375024
10,18,GBT,CTS,0.008981730607264971,0.005816427395900328
10,18,GBT,PTS,0.017483166937543516,0.0032047117199554467
10,18,GBT,MF_F02D41,0.0008467747442603812,0.0008572469444947019
10,18,GBT,MF_F02B33,0.001786421557246065,0.0022698527668951825
10,18,GBT,MF_F02D23,7.420660393244737e-05,0.0005550046846338537
10,18,GBT,MF_F02B37,0.0012105236801012054,0.0010144256463924266
10,18,GBT,MF_F02M25,0.0006041237019534962,0.0010027073889235043
10,18,GBT,MF_F01N3,-0.00021533572797577394,0.00021074974166556564
10,18,GBT,MF_F02M37,0.0007197585326212841,0.0013962603956991259
10,18,GBT,MF_F02N11,0.0003619279148854737,0.00021186005808756242
10,18,GBT,MF_F01L1,0.000244016808023384,0.0003551527790152159
10,18,GBT,MF_F02P5,8.240119823176295e-05,0.0005452066870349125
10,18,GBT,MF_other,-6.373573343931849e-06,0.0003747455835426588
10,18,GBT,var_conf_pro,-0.0001110822782793397,0.0030011468159695607
10,18,GBT,H_final,0.0059756802651406375,0.005107338556894603
10,18,GBT,delta_H,-0.0012692516059128133,0.0013356893890364508
10,18,GBT,conf_gap_change,-0.0009865381025872088,0.003282838582659116
10,18,GBT,cross_domain_attack,0.0013794233737144835,0.0016068072260956444
10,18,GBT,semantic_coherence,0.0068069763312801675,0.003561497435641462
10,18,XGB,CTO,0.00023445644800743626,0.005341390518607915
10,18,XGB,STO,0.009456561821385068,0.0038614383575315673
10,18,XGB,PK,0.0204685031663001,0.008902546777839377
10,18,XGB,SK,0.011538444028644557,0.002630295403053506
10,18,XGB,TCT,0.033898305084745686,0.007946837700326153
10,18,XGB,TS,0.027492408618892027,0.007962283575658423
10,18,XGB,NC,0.0028508083056765,0.004522760797425653
10,18,XGB,COL,0.0005312828637374367,0.00027470457226009545
10,18,XGB,INV,0.0027547494502791815,0.0033626900246222346
10,18,XGB,TKH,0.01523056401571532,0.006262584872777161
10,18,XGB,CKH,0.03351816696030617,0.01270743555558762
10,18,XGB,PKH,0.00850553362742813,0.005080268276498686
10,18,XGB,TTS,0.00620421839504307,0.004145206224572537
10,18,XGB,CTS,0.004796113941281111,0.004360962742754424
10,18,XGB,PTS,0.007923262176939384,0.004660561614700696
10,18,XGB,MF_F02D41,0.00021351470702042353,0.0016692744583380183
10,18,XGB,MF_F02B33,0.0018683675002388988,0.0022603156239447007
10,18,XGB,MF_F02D23,0.00062916274009015,0.0007021677108130211
10,18,XGB,MF_F02B37,0.00015797356788072037,0.0012475190608939254
10,18,XGB,MF_F02M25,-0.0005972948733708905,0.0009763814435307759
10,18,XGB,MF_F01N3,0.0,0.0
10,18,XGB,MF_F02M37,0.0013206954479027977,0.0008516253514467403
10,18,XGB,MF_F02N11,-0.000739789763130827,0.00040555679036611826
10,18,XGB,MF_F01L1,-0.00025084563660623396,0.0005265453437276944
10,18,XGB,MF_F02P5,-4.370450292966455e-05,0.00022137953354431461
10,18,XGB,MF_other,0.0008199146851681327,0.0016012750573195721
10,18,XGB,var_conf_pro,-0.0024296972097407666,0.0042267996312467925
10,18,XGB,H_final,0.0072167060462447145,0.007149990656295656
10,18,XGB,delta_H,0.002359587902957683,0.0038661056775543276
10,18,XGB,conf_gap_change,-0.0025958653719208693,0.004846768290663255
10,18,XGB,cross_domain_attack,-0.0006582990753767227,0.0040498679047191915
10,18,XGB,semantic_coherence,0.008816472955562427,0.009682744081621055
10,18,LogReg,CTO,0.0010748576189240078,0.0008847670937419958
10,18,LogReg,STO,0.0282258248086789,0.01203702444821343
10,18,LogReg,PK,0.0019061536850635053,0.0006981307544897863
10,18,LogReg,SK,0.006886190742839904,0.0014025366974927914
10,18,LogReg,TCT,0.04835766672584981,0.012456557452770438
10,18,LogReg,TS,0.04752136285208296,0.008637257165332072
10,18,LogReg,NC,0.0034084959732673557,0.004627052661486287
10,18,LogReg,COL,0.0002649585490104189,0.0005554778099109537
10,18,LogReg,INV,0.0022808287466367315,0.0014521486096041093
10,18,LogReg,TKH,0.0005353801608871667,0.001735570305964462
10,18,LogReg,CKH,0.022087618423269006,0.008538445703704206
10,18,LogReg,PKH,0.0003000132024018942,0.0015256328510484362
10,18,LogReg,TTS,0.00011472432019005163,0.0006603831500505418
10,18,LogReg,CTS,0.0015128131586974124,0.003523100286156266
10,18,LogReg,PTS,4.5525523884870633e-05,0.0006655046837646409
10,18,LogReg,MF_F02D41,0.0016416503912918712,0.0024876982534627196
10,18,LogReg,MF_F02B33,0.0002540324232780389,0.0017990000488452942
10,18,LogReg,MF_F02D23,-0.00022762761942486388,0.00022444591160783225
10,18,LogReg,MF_F02B37,0.0010539158779369173,0.0033421243348133985
10,18,LogReg,MF_F02M25,0.000849051020454561,0.001047789984812185
10,18,LogReg,MF_F01N3,0.001434964512854109,0.0010251531236252637
10,18,LogReg,MF_F02M37,0.0003810486349171471,0.001715946377050402
10,18,LogReg,MF_F02N11,-0.0013625789298770564,0.00040650010247599006
10,18,LogReg,MF_F01L1,0.00035692010725809633,0.000217001601315195
10,18,LogReg,MF_F02P5,0.0001825573507787337,0.00017386280421007963
10,18,LogReg,MF_other,0.0009956432073641719,0.0009201226466003616
10,18,LogReg,var_conf_pro,0.0006191471248354619,0.0005268269015949173
10,18,LogReg,H_final,0.02159639802055018,0.00597853576671197
10,18,LogReg,delta_H,0.0028130221208520156,0.002894472889363317
10,18,LogReg,conf_gap_change,0.0004497921759834322,0.000327972142930148
10,18,LogReg,cross_domain_attack,-0.0007347819555034052,0.001980873248120706
10,18,LogReg,semantic_coherence,3.596516386902282e-05,0.0004151790500610975
10,18,SVM,CTO,0.008373509608161833,0.012570779342875212
10,18,SVM,STO,0.020927628074680106,0.011174796108710678
10,18,SVM,PK,0.00240420291636505,0.002844156559819941
10,18,SVM,SK,0.02267990548901242,0.0029356782405709245
10,18,SVM,TCT,0.04341632636337565,0.0071298147944734895
10,18,SVM,TS,0.023104658626859176,0.008893550264872995
10,18,SVM,NC,0.0018811146469267848,0.006161988147881581
10,18,SVM,COL,-0.0037094196861470084,0.0067281499444616
10,18,SVM,INV,0.006861151704703261,0.004861404415865062
10,18,SVM,TKH,0.010445376200166667,0.004066084940345622
10,18,SVM,CKH,0.037327287543761425,0.0161312887782974
10,18,SVM,PKH,0.009876307151604546,0.0038720726388232958
10,18,SVM,TTS,0.0042010953441046885,0.002087389504380828
10,18,SVM,CTS,0.00968054739889923,0.008294245008177027
10,18,SVM,PTS,0.004163764414518989,0.0020953882885208276
10,18,SVM,MF_F02D41,0.009838065711541189,0.00642551605051862
10,18,SVM,MF_F02B33,0.011911753324501373,0.007212087699662179
10,18,SVM,MF_F02D23,-0.00846137386925978,0.004508426993853775
10,18,SVM,MF_F02B37,-0.013201946671401288,0.004620491908737629
10,18,SVM,MF_F02M25,0.004904919943366249,0.0033250380361522984
10,18,SVM,MF_F01N3,0.0008440432128272723,0.004227006623648268
10,18,SVM,MF_F02M37,0.003672088756561398,0.0027303438692817426
10,18,SVM,MF_F02N11,-0.00458077821330527,0.001836796416995187
10,18,SVM,MF_F01L1,0.0030543073974423907,0.0026010803590473105
10,18,SVM,MF_F02P5,0.005838648438246896,0.0035624234416639523
10,18,SVM,MF_other,0.011344960552133599,0.011412230415427351
10,18,SVM,var_conf_pro,-0.001488684631038406,0.005573509372014624
10,18,SVM,H_final,0.048639469718697814,0.00920997978473834
10,18,SVM,delta_H,-0.010774980993093786,0.006359191147644405
10,18,SVM,conf_gap_change,0.0033602389179493543,0.008367577530835148
10,18,SVM,cross_domain_attack,-0.014831760426483088,0.006571310130671299
10,18,SVM,semantic_coherence,0.014844507573170861,0.005905751994293265
10,18,FFN,CTO,0.004412789030169928,0.007708174091358946
10,18,FFN,STO,0.029388546688701146,0.01025722387258365
10,18,FFN,PK,-0.004630401034339771,0.003098579295134252
10,18,FFN,SK,0.017887433589642156,0.004561325103948134
10,18,FFN,TCT,0.050865667836672755,0.011476622672993424
10,18,FFN,TS,0.03813263406128662,0.007793808127665141
10,18,FFN,NC,0.004726459889737333,0.0038929933604651195
10,18,FFN,COL,0.0021724779997906785,0.006395745640081235
10,18,FFN,INV,0.009348211074539092,0.0046162118862571894
10,18,FFN,TKH,0.017537797566205625,0.005834445372155274
10,18,FFN,CKH,0.08359578797853028,0.019403260189884704
10,18,FFN,PKH,0.01695780239191117,0.005892450862683083
10,18,FFN,TTS,0.007318683219747291,0.005016493070041411
10,18,FFN,CTS,0.010720350364431952,0.00892971907068409
10,18,FFN,PTS,0.006594827389976343,0.004779937719278765
10,18,FFN,MF_F02D41,0.014547225902202244,0.004939776627456375
10,18,FFN,MF_F02B33,0.0011272119713919171,0.005187202724194428
10,18,FFN,MF_F02D23,-0.0008900239919509056,0.0041222471971187995
10,18,FFN,MF_F02B37,-0.0021378786016379102,0.00607335817215581
10,18,FFN,MF_F02M25,0.003213646731039921,0.007298382570961904
10,18,FFN,MF_F01N3,0.0006023026809982568,0.003812039475571238
10,18,FFN,MF_F02M37,0.004503840077939847,0.0032415733432595703
10,18,FFN,MF_F02N11,0.00036192791488561806,0.0021912255660054207
10,18,FFN,MF_F01L1,0.001185939897203503,0.0012248417786535114
10,18,FFN,MF_F02P5,-0.00021214894130379137,0.0027971870318539986
10,18,FFN,MF_other,0.01642606427293475,0.006813115565519094
10,18,FFN,var_conf_pro,-0.010316083712333201,0.005158235928667762
10,18,FFN,H_final,0.04117464956728003,0.007551502151926426
10,18,FFN,delta_H,0.023335473032956057,0.003841418131616119
10,18,FFN,conf_gap_change,-0.010552816436535018,0.003615282721925274
10,18,FFN,cross_domain_attack,0.008191407512622106,0.008340122661150928
10,18,FFN,semantic_coherence,-0.00454617881515258,0.0040282774054463035
15,42,RF,CTO,0.002818664431405482,0.0022200122180216462
15,42,RF,STO,0.010295427028033988,0.004013610720135416
15,42,RF,PK,0.017048337524448252,0.0031668311485641347
15,42,RF,SK,0.010715469870541172,0.0019763206970060876
15,42,RF,TCT,0.047568222035950514,0.007038321577586507
15,42,RF,TS,0.030814566452454208,0.0057917908358330284
15,42,RF,NC,0.0007365185806091912,0.002758205327277759
15,42,RF,COL,0.00020862438297483132,0.0009602699108002543
15,42,RF,INV,0.0045103846512062114,0.000843378102210654
15,42,RF,TKH,0.020145478252770854,0.005129968757014999
15,42,RF,CKH,0.026954270280339077,0.00789352355492755
15,42,RF,PKH,0.02650051224736901,0.006159732391113273
15,42,RF,TTS,0.01686914408121456,0.004487233582820408
15,42,RF,CTS,0.01840961162335858,0.007626388173694881
15,42,RF,PTS,0.01578429728974582,0.005060061986694628
15,42,RF,MF_F02D41,-6.370494551541928e-05,0.0006075451900352369
15,42,RF,MF_F02B33,0.0002991524634442633,0.0011375167883931646
15,42,RF,MF_F02D23,0.0009799757846699285,0.0007595935553876402
15,42,RF,MF_F02B37,-0.000677656701126883,0.0006022081933003121
15,42,RF,MF_F02M25,0.0016179565986775058,0.00041242202150987034
15,42,RF,MF_F01N3,-2.402905839612446e-05,0.00028718788130847455
15,42,RF,MF_B60K6,0.001199776473875469,0.0004349934029603719
15,42,RF,MF_F02M37,0.0006022166340691637,0.000368541463546734
15,42,RF,MF_F02N11,0.00033473037161223517,0.0005023995520698292
15,42,RF,MF_F01L1,0.00012480208624388034,9.511540755880483e-05
15,42,RF,MF_other,0.000352985005122497,0.0007808890530951153
15,42,RF,var_conf_pro,0.0016947005681289596,0.0016284755178904893
15,42,RF,H_final,0.009984725714817955,0.002700048739433244
15,42,RF,delta_H,0.0036650833566173823,0.002008295846916451
15,42,RF,conf_gap_change,0.006796498090714398,0.0032685226041725152
15,42,RF,cross_domain_attack,0.008534227437831854,0.0015652230115656889
15,42,RF,semantic_coherence,0.005039582751234095,0.001297492794696611
15,42,GBT,CTO,0.004043215050759152,0.002030084102297914
15,42,GBT,STO,0.016831889727111936,0.005110840765844748
15,42,GBT,PK,0.02185303157306521,0.0039506012471018205
15,42,GBT,SK,0.00786402160752544,0.0016406569267153415
15,42,GBT,TCT,0.0612640402347025,0.008951825762740884
15,42,GBT,TS,0.03495017230138779,0.008026850013166326
15,42,GBT,NC,0.0081378411101798,0.0030628576995180893
15,42,GBT,COL,0.0006422650647295192,0.000570138181418455
15,42,GBT,INV,0.0014931545124337031,0.0008626724933772763
15,42,GBT,TKH,0.05267989196237316,0.008670004733219243
15,42,GBT,CKH,0.027658005029337886,0.00865281845118416
15,42,GBT,PKH,0.020195212815497833,0.004030544575995746
15,42,GBT,TTS,0.0137971500419112,0.0029504198379296013
15,42,GBT,CTS,0.02882034087734011,0.008251551897432747
15,42,GBT,PTS,0.008078979230697659,0.002991792872322854
15,42,GBT,MF_F02D41,8.19595790258698e-05,0.0007069753585571352
15,42,GBT,MF_F02B33,-0.0006769116140448283,0.0011049920893766137
15,42,GBT,MF_F02D23,9.127316755148662e-05,0.0004584745801703638
15,42,GBT,MF_F02B37,0.0013419018347770374,0.0011889659262396242
15,42,GBT,MF_F02M25,0.00019595790257994627,0.00019735808345555704
15,42,GBT,MF_F01N3,0.0,0.0
15,42,GBT,MF_B60K6,-0.00014044891496690638,0.00022828165956781152
15,42,GBT,MF_F02M37,0.0005163453478625902,0.0006359029064643132
15,42,GBT,MF_F02N11,7.823414361557424e-05,0.00025467377287879164
15,42,GBT,MF_F01L1,-0.00016689950637972518,0.0005198599171737074
15,42,GBT,MF_other,7.748905653341965e-05,3.874452826670982e-05
15,42,GBT,var_conf_pro,-2.1607525379430114e-05,0.002633131739200658
15,42,GBT,H_final,0.02286597746111585,0.005332912787022182
15,42,GBT,delta_H,0.006806370494551639,0.004030907341477196
15,42,GBT,conf_gap_change,0.0042257613858620036,0.00238955191869815
15,42,GBT,cross_domain_attack,0.000806929309863158,0.002135506016953933
15,42,GBT,semantic_coherence,0.002029244667970653,0.003431772765957623
15,42,XGB,CTO,-0.004117351215423315,0.0036651649987121037
