AUROC,AUPRC,Precision,Recall,F1,Accuracy,DOR,TP,FP,FN,TN,T_pct,Y_rate_pct,seed,config,model,n_test,Y_pos_test
0.6895898199539732,0.17066350193418145,0.2112676056338028,0.18072289156626506,0.19480519480519481,0.9125528913963329,5.124281377172017,15,56,68,1279,5,5.84,18,+6focal,FFN,1418,83
0.7616898163955621,0.34456237566178316,0.3776223776223776,0.3050847457627119,0.3375,0.8504936530324401,5.682604663786669,54,89,123,1152,10,12.49,42,BIBLIO,RF,1418,177
0.7339989164925315,0.29052544306190486,0.31690140845070425,0.2542372881355932,0.28213166144200624,0.8385049365303244,4.030943396226415,45,97,132,1144,10,12.49,42,BIBLIO,GBT,1418,177
0.716676454654302,0.29901196339998526,0.352112676056338,0.2824858757062147,0.31347962382445144,0.8455571227080395,4.922077371489136,50,92,127,1149,10,12.49,42,BIBLIO,XGB,1418,177
0.7340899675403014,0.2733827132821674,0.29577464788732394,0.23728813559322035,0.26332288401253917,0.8342736248236954,3.562537864184612,42,100,135,1141,10,12.49,42,BIBLIO,LogReg,1418,177
0.6459115803275106,0.21437159392979224,0.2746478873239437,0.22033898305084745,0.2445141065830721,0.8300423131170663,3.137184115523466,39,103,138,1138,10,12.49,42,BIBLIO,SVM,1418,177
0.7094970795376428,0.2758053982098807,0.31690140845070425,0.2542372881355932,0.28213166144200624,0.8385049365303244,4.030943396226415,45,97,132,1144,10,12.49,42,BIBLIO,FFN,1418,177
0.7491065615937574,0.33237474729727623,0.3680555555555556,0.2994350282485876,0.3302180685358255,0.8483779971791255,5.403186516558035,53,91,124,1150,10,12.49,42,+25,RF,1418,177
0.732801595214357,0.2955731895461647,0.30985915492957744,0.24858757062146894,0.27586206896551724,0.8370944992947814,3.8697123519458545,44,98,133,1143,10,12.49,42,+25,GBT,1418,177
0.7232457877509025,0.286589156561234,0.323943661971831,0.2598870056497175,0.2884012539184953,0.8399153737658674,4.197541322721094,46,96,131,1145,10,12.49,42,+25,XGB,1418,177
0.745434928092435,0.2760841132368081,0.31690140845070425,0.2542372881355932,0.28213166144200624,0.8385049365303244,4.030943396226415,45,97,132,1144,10,12.49,42,+25,LogReg,1418,177
0.6713102701029331,0.2155416440942632,0.24647887323943662,0.1977401129943503,0.219435736677116,0.8244005641748943,2.6291146470828233,35,107,142,1134,10,12.49,42,+25,SVM,1418,177
0.6720887565613661,0.20891490743480143,0.21830985915492956,0.1751412429378531,0.19435736677115986,0.8187588152327221,2.1800609130840694,31,111,146,1130,10,12.49,42,+25,FFN,1418,177
0.7606017563747116,0.33734778018089717,0.36486486486486486,0.3050847457627119,0.3323076923076923,0.8469675599435825,5.358588779641411,54,94,123,1147,10,12.49,42,+6focal,RF,1418,177
0.7425895828496247,0.2934953073717634,0.3732394366197183,0.2994350282485876,0.3322884012539185,0.8497884344146686,5.533530771129209,53,89,124,1152,10,12.49,42,+6focal,GBT,1418,177
0.7228952412169883,0.2894663790686405,0.33098591549295775,0.2655367231638418,0.2946708463949843,0.8413258110014105,4.369721770877214,47,95,130,1146,10,12.49,42,+6focal,XGB,1418,177
0.7441010302426054,0.2674520388520127,0.3028169014084507,0.24293785310734464,0.26959247648902823,0.8356840620592384,3.7136425622536473,43,99,134,1142,10,12.49,42,+6focal,LogReg,1418,177
0.6666666666666666,0.21461913136063188,0.23943661971830985,0.192090395480226,0.21316614420062696,0.8229901269393513,2.51164919154129,34,108,143,1133,10,12.49,42,+6focal,SVM,1418,177
0.729933487209604,0.27798703289481475,0.34507042253521125,0.2768361581920904,0.3072100313479624,0.8441466854724965,4.731746395056077,49,93,128,1148,10,12.49,42,+6focal,FFN,1418,177
0.7470442553617687,0.30242593809185986,0.3082191780821918,0.2542372881355932,0.2786377708978328,0.8356840620592384,3.8585556278464543,45,101,132,1140,10,12.49,0,BIBLIO,RF,1418,177
0.736662159639802,0.3027084255717535,0.3732394366197183,0.2994350282485876,0.3322884012539185,0.8497884344146686,5.533530771129209,53,89,124,1152,10,12.49,0,BIBLIO,GBT,1418,177
0.6827644919123907,0.2445023252216969,0.29577464788732394,0.23728813559322035,0.26332288401253917,0.8342736248236954,3.562537864184612,42,100,135,1141,10,12.49,0,BIBLIO,XGB,1418,177
0.7394210063872311,0.2846829392052042,0.31690140845070425,0.2542372881355932,0.28213166144200624,0.8385049365303244,4.030943396226415,45,97,132,1144,10,12.49,0,BIBLIO,LogReg,1418,177
0.6224340676600336,0.1995223465332834,0.2535211267605634,0.2033898305084746,0.22570532915360503,0.8258110014104373,2.7502612850246355,36,106,141,1135,10,12.49,0,BIBLIO,SVM,1418,177
0.6662432792945365,0.24412710077192523,0.323943661971831,0.2598870056497175,0.2884012539184953,0.8399153737658674,4.197541322721094,46,96,131,1145,10,12.49,0,BIBLIO,FFN,1418,177
0.7357926221335991,0.2801293185533789,0.2808219178082192,0.23163841807909605,0.25386996904024767,0.8300423131170663,3.275159279898616,41,105,136,1136,10,12.49,0,+25,RF,1418,177
0.7250258357348047,0.27583607934978877,0.2887323943661972,0.23163841807909605,0.25705329153605017,0.8328631875881524,3.4162110467529185,41,101,136,1140,10,12.49,0,+25,GBT,1418,177
0.6891517229134514,0.2504239324113215,0.323943661971831,0.2598870056497175,0.2884012539184953,0.8399153737658674,4.197541322721094,46,96,131,1145,10,12.49,0,+25,XGB,1418,177
0.7304024001056193,0.2799364540020648,0.30985915492957744,0.24858757062146894,0.27586206896551724,0.8370944992947814,3.8697123519458545,44,98,133,1143,10,12.49,0,+25,LogReg,1418,177
0.6225751967840771,0.18779638820691233,0.2323943661971831,0.1864406779661017,0.20689655172413793,0.8215796897038082,2.397734275015405,33,109,144,1132,10,12.49,0,+25,SVM,1418,177
0.6440769017149466,0.2193271067243664,0.2746478873239437,0.22033898305084745,0.2445141065830721,0.8300423131170663,3.137184115523466,39,103,138,1138,10,12.49,0,+25,FFN,1418,177
0.7442694746809798,0.29683784057020723,0.2986111111111111,0.24293785310734464,0.26791277258566976,0.8342736248236954,3.6340945300053105,43,101,134,1140,10,12.49,0,+6focal,RF,1418,177
0.7315541958599089,0.27832016857554737,0.29577464788732394,0.23728813559322035,0.26332288401253917,0.8342736248236954,3.562537864184612,42,100,135,1141,10,12.49,0,+6focal,GBT,1418,177
0.7122513737326832,0.2800788560627618,0.31690140845070425,0.2542372881355932,0.28213166144200624,0.8385049365303244,4.030943396226415,45,97,132,1144,10,12.49,0,+6focal,XGB,1418,177
0.7384740754904238,0.29876944135748057,0.30985915492957744,0.24858757062146894,0.27586206896551724,0.8370944992947814,3.8697123519458545,44,98,133,1143,10,12.49,0,+6focal,LogReg,1418,177
0.6590320363111578,0.22962124864050482,0.28169014084507044,0.22598870056497175,0.2507836990595611,0.8314527503526093,3.2744833702882485,40,102,137,1139,10,12.49,0,+6focal,SVM,1418,177
0.6869983656336925,0.23953584521639076,0.323943661971831,0.2598870056497175,0.2884012539184953,0.8399153737658674,4.197541322721094,46,96,131,1145,10,12.49,0,+6focal,FFN,1418,177
0.7654707111542086,0.3890418011993778,0.40559440559440557,0.327683615819209,0.3625,0.8561354019746121,6.621669235851134,58,85,119,1156,10,12.49,1,BIBLIO,RF,1418,177
0.7667681885849301,0.3716850735249148,0.4084507042253521,0.327683615819209,0.36363636363636365,0.8568406205923836,6.70582555519794,58,84,119,1157,10,12.49,1,BIBLIO,GBT,1418,177
0.724065247180832,0.3394786773562523,0.33098591549295775,0.2655367231638418,0.2946708463949843,0.8413258110014105,4.369721770877214,47,95,130,1146,10,12.49,1,BIBLIO,XGB,1418,177
0.7493910961180387,0.28046506638908353,0.28169014084507044,0.22598870056497175,0.2507836990595611,0.8314527503526093,3.2744833702882485,40,102,137,1139,10,12.49,1,BIBLIO,LogReg,1418,177
0.652927063558184,0.24169741640670706,0.2605633802816901,0.20903954802259886,0.23197492163009403,0.8272214386459803,2.8752255822974817,37,105,140,1136,10,12.49,1,BIBLIO,SVM,1418,177
0.717987589742189,0.2646578313677699,0.2535211267605634,0.2033898305084746,0.22570532915360503,0.8258110014104373,2.7502612850246355,36,106,141,1135,10,12.49,1,BIBLIO,FFN,1418,177
0.7532926335149801,0.3459583616345436,0.38461538461538464,0.3107344632768362,0.34375,0.8519040902679831,5.905153925977171,55,88,122,1153,10,12.49,1,+25,RF,1418,177
0.7690672275411209,0.3549470980506353,0.4014084507042254,0.3220338983050847,0.3573667711598746,0.8554301833568406,6.454466040620223,57,85,120,1156,10,12.49,1,+25,GBT,1418,177
0.736744105582795,0.31395272093612336,0.352112676056338,0.2824858757062147,0.31347962382445144,0.8455571227080395,4.922077371489136,50,92,127,1149,10,12.49,1,+25,XGB,1418,177
0.7493000450702686,0.28196079739489904,0.3028169014084507,0.24293785310734464,0.26959247648902823,0.8356840620592384,3.7136425622536473,43,99,134,1142,10,12.49,1,+25,LogReg,1418,177
0.6723482520475105,0.23354794659857486,0.22535211267605634,0.1807909604519774,0.2006269592476489,0.8201692524682651,2.2872447948251464,32,110,145,1131,10,12.49,1,+25,SVM,1418,177
0.691136635754836,0.252810578570615,0.3028169014084507,0.24293785310734464,0.26959247648902823,0.8356840620592384,3.7136425622536473,43,99,134,1142,10,12.49,1,+25,FFN,1418,177
0.7695862185134096,0.3508545161767844,0.3888888888888889,0.3163841807909605,0.34890965732087226,0.8526093088857546,6.06103089907233,56,88,121,1153,10,12.49,1,+6focal,RF,1418,177
0.766850134527923,0.3454942804936421,0.3873239436619718,0.3107344632768362,0.3448275862068966,0.8526093088857546,5.977819241982507,55,87,122,1154,10,12.49,1,+6focal,GBT,1418,177
0.7413239732856226,0.3092045403881887,0.33098591549295775,0.2655367231638418,0.2946708463949843,0.8413258110014105,4.369721770877214,47,95,130,1146,10,12.49,1,+6focal,XGB,1418,177
0.7522409939132375,0.2811479512083895,0.3028169014084507,0.24293785310734464,0.26959247648902823,0.8356840620592384,3.7136425622536473,43,99,134,1142,10,12.49,1,+6focal,LogReg,1418,177
0.6723619097046759,0.25843508428398915,0.28169014084507044,0.22598870056497175,0.2507836990595611,0.8314527503526093,3.2744833702882485,40,102,137,1139,10,12.49,1,+6focal,SVM,1418,177
0.7177007789417138,0.2809747924682213,0.352112676056338,0.2824858757062147,0.31347962382445144,0.8455571227080395,4.922077371489136,50,92,127,1149,10,12.49,1,+6focal,FFN,1418,177
0.7395211625397778,0.3724750307244732,0.38028169014084506,0.3050847457627119,0.3385579937304075,0.8511988716502116,5.7518012763329445,54,88,123,1153,10,12.49,2,BIBLIO,RF,1418,177
0.7275661599675859,0.3320919262694069,0.352112676056338,0.2824858757062147,0.31347962382445144,0.8455571227080395,4.922077371489136,50,92,127,1149,10,12.49,2,BIBLIO,GBT,1418,177
0.7339989164925315,0.364134015661793,0.4014084507042254,0.3220338983050847,0.3573667711598746,0.8554301833568406,6.454466040620223,57,85,120,1156,10,12.49,2,BIBLIO,XGB,1418,177
0.7041250677192168,0.2696372648468214,0.33098591549295775,0.2655367231638418,0.2946708463949843,0.8413258110014105,4.369721770877214,47,95,130,1146,10,12.49,2,BIBLIO,LogReg,1418,177
0.6776519755801089,0.2582859967800191,0.2746478873239437,0.22033898305084745,0.2445141065830721,0.8300423131170663,3.137184115523466,39,103,138,1138,10,12.49,2,BIBLIO,SVM,1418,177
0.7007743891612832,0.2847952649647425,0.3591549295774648,0.288135593220339,0.31974921630094044,0.8469675599435825,5.11896585239422,51,91,126,1150,10,12.49,2,BIBLIO,FFN,1418,177
0.7366120815635286,0.33880195782458133,0.3819444444444444,0.3107344632768362,0.3426791277258567,0.8511988716502116,5.8341124159160875,55,89,122,1152,10,12.49,2,+25,RF,1418,177
0.7306618955917635,0.36488301778784166,0.36619718309859156,0.2937853107344633,0.32601880877742945,0.8483779971791255,5.322687151944708,52,90,125,1151,10,12.49,2,+25,GBT,1418,177
0.7346408263793096,0.31593901895070564,0.36619718309859156,0.2937853107344633,0.32601880877742945,0.8483779971791255,5.322687151944708,52,90,125,1151,10,12.49,2,+25,XGB,1418,177
0.7034148695466111,0.2579079143750031,0.30985915492957744,0.24858757062146894,0.27586206896551724,0.8370944992947814,3.8697123519458545,44,98,133,1143,10,12.49,2,+25,LogReg,1418,177
0.6831605639701899,0.23075814146322426,0.2746478873239437,0.22033898305084745,0.2445141065830721,0.8300423131170663,3.137184115523466,39,103,138,1138,10,12.49,2,+25,SVM,1418,177
0.6569242045552839,0.2072542742244182,0.22535211267605634,0.1807909604519774,0.2006269592476489,0.8201692524682651,2.2872447948251464,32,110,145,1131,10,12.49,2,+25,FFN,1418,177
0.748093618687317,0.3619592784425434,0.4,0.327683615819209,0.36024844720496896,0.8547249647390691,6.459127316198446,58,87,119,1154,10,12.49,2,+6focal,RF,1418,177
0.7220257037107854,0.34730638313435414,0.38028169014084506,0.3050847457627119,0.3385579937304075,0.8511988716502116,5.7518012763329445,54,88,123,1153,10,12.49,2,+6focal,GBT,1418,177
0.7291823160655021,0.3252620536532761,0.33098591549295775,0.2655367231638418,0.2946708463949843,0.8413258110014105,4.369721770877214,47,95,130,1146,10,12.49,2,+6focal,XGB,1418,177
0.7040294641190583,0.26409525692575037,0.3028169014084507,0.24293785310734464,0.26959247648902823,0.8356840620592384,3.7136425622536473,43,99,134,1142,10,12.49,2,+6focal,LogReg,1418,177
0.6844853567152425,0.25085618562153156,0.2676056338028169,0.21468926553672316,0.23824451410658307,0.8286318758815233,3.004150160347104,38,104,139,1137,10,12.49,2,+6focal,SVM,1418,177
0.6839754708477308,0.2825726225649688,0.323943661971831,0.2598870056497175,0.2884012539184953,0.8399153737658674,4.197541322721094,46,96,131,1145,10,12.49,2,+6focal,FFN,1418,177
0.7611890356328275,0.3539271358592907,0.3732394366197183,0.2994350282485876,0.3322884012539185,0.8497884344146686,5.533530771129209,53,89,124,1152,10,12.49,3,BIBLIO,RF,1418,177
0.7469418229330274,0.3109730657390617,0.352112676056338,0.2824858757062147,0.31347962382445144,0.8455571227080395,4.922077371489136,50,92,127,1149,10,12.49,3,BIBLIO,GBT,1418,177
0.7248528387440418,0.328409888544815,0.3873239436619718,0.3107344632768362,0.3448275862068966,0.8526093088857546,5.977819241982507,55,87,122,1154,10,12.49,3,BIBLIO,XGB,1418,177
0.7447975707580454,0.2984693666020323,0.36619718309859156,0.2937853107344633,0.32601880877742945,0.8483779971791255,5.322687151944708,52,90,125,1151,10,12.49,3,BIBLIO,LogReg,1418,177
0.6565691054689811,0.21052348546498478,0.24647887323943662,0.1977401129943503,0.219435736677116,0.8244005641748943,2.6291146470828233,35,107,142,1134,10,12.49,3,BIBLIO,SVM,1418,177
0.7013707735241763,0.2582167835027011,0.29577464788732394,0.23728813559322035,0.26332288401253917,0.8342736248236954,3.562537864184612,42,100,135,1141,10,12.49,3,BIBLIO,FFN,1418,177
0.7534997746486567,0.3296415199119396,0.38461538461538464,0.3107344632768362,0.34375,0.8519040902679831,5.905153925977171,55,88,122,1153,10,12.49,3,+25,RF,1418,177
0.7557236964904374,0.32016921709100193,0.36619718309859156,0.2937853107344633,0.32601880877742945,0.8483779971791255,5.322687151944708,52,90,125,1151,10,12.49,3,+25,GBT,1418,177
0.7173320221982454,0.3029513323680485,0.323943661971831,0.2598870056497175,0.2884012539184953,0.8399153737658674,4.197541322721094,46,96,131,1145,10,12.49,3,+25,XGB,1418,177
0.7370627842499897,0.28879736672965234,0.323943661971831,0.2598870056497175,0.2884012539184953,0.8399153737658674,4.197541322721094,46,96,131,1145,10,12.49,3,+25,LogReg,1418,177
0.631935244494826,0.19786289345899036,0.19014084507042253,0.15254237288135594,0.16927899686520376,0.81311706629055,1.782154722354058,27,115,150,1126,10,12.49,3,+25,SVM,1418,177
0.6214370586869529,0.18599218639603374,0.2535211267605634,0.2033898305084746,0.22570532915360503,0.8258110014104373,2.7502612850246355,36,106,141,1135,10,12.49,3,+25,FFN,1418,177
0.7620289815485052,0.3472960657581678,0.3732394366197183,0.2994350282485876,0.3322884012539185,0.8497884344146686,5.533530771129209,53,89,124,1152,10,12.49,3,+6focal,RF,1418,177
0.7683160563970189,0.33866580035594357,0.4014084507042254,0.3220338983050847,0.3573667711598746,0.8554301833568406,6.454466040620223,57,85,120,1156,10,12.49,3,+6focal,GBT,1418,177
0.7471648980000638,0.3034801674412964,0.352112676056338,0.2824858757062147,0.31347962382445144,0.8455571227080395,4.922077371489136,50,92,127,1149,10,12.49,3,+6focal,XGB,1418,177
0.7465457508752282,0.29659109063443734,0.33098591549295775,0.2655367231638418,0.2946708463949843,0.8413258110014105,4.369721770877214,47,95,130,1146,10,12.49,3,+6focal,LogReg,1418,177
0.6471225592628507,0.20229399264602033,0.21830985915492956,0.1751412429378531,0.19435736677115986,0.8187588152327221,2.1800609130840694,31,111,146,1130,10,12.49,3,+6focal,SVM,1418,177
0.6976923111942711,0.25295422519539257,0.2887323943661972,0.23163841807909605,0.25705329153605017,0.8328631875881524,3.4162110467529185,41,101,136,1140,10,12.49,3,+6focal,FFN,1418,177
0.7512553663211279,0.3526716928634316,0.3732394366197183,0.2994350282485876,0.3322884012539185,0.8497884344146686,5.533530771129209,53,89,124,1152,10,12.49,4,BIBLIO,RF,1418,177
0.7384740754904237,0.3037754377224051,0.3380281690140845,0.2711864406779661,0.30094043887147337,0.8427362482369535,4.547710976282405,48,94,129,1147,10,12.49,4,BIBLIO,GBT,1418,177
0.722066676682282,0.3108726232466949,0.34507042253521125,0.2768361581920904,0.3072100313479624,0.8441466854724965,4.731746395056077,49,93,128,1148,10,12.49,4,BIBLIO,XGB,1418,177
0.7287361659314295,0.2701375365068197,0.33098591549295775,0.2655367231638418,0.2946708463949843,0.8413258110014105,4.369721770877214,47,95,130,1146,10,12.49,4,BIBLIO,LogReg,1418,177
0.6374984635135688,0.23631170103916987,0.2605633802816901,0.20903954802259886,0.23197492163009403,0.8272214386459803,2.8752255822974817,37,105,140,1136,10,12.49,4,BIBLIO,SVM,1418,177
0.7029414040982077,0.2630559147738229,0.30985915492957744,0.24858757062146894,0.27586206896551724,0.8370944992947814,3.8697123519458545,44,98,133,1143,10,12.49,4,BIBLIO,FFN,1418,177
0.7246934994104445,0.3020399660755234,0.35570469798657717,0.2994350282485876,0.32515337423312884,0.844851904090268,5.100963439249225,53,96,124,1145,10,12.49,4,+25,RF,1418,177
0.7276071329390824,0.2756226718336723,0.323943661971831,0.2598870056497175,0.2884012539184953,0.8399153737658674,4.197541322721094,46,96,131,1145,10,12.49,4,+25,GBT,1418,177
0.7006241549324628,0.27149744379191443,0.3028169014084507,0.24293785310734464,0.26959247648902823,0.8356840620592384,3.7136425622536473,43,99,134,1142,10,12.49,4,+25,XGB,1418,177
0.722699481464283,0.2532168117832079,0.29577464788732394,0.23728813559322035,0.26332288401253917,0.8342736248236954,3.562537864184612,42,100,135,1141,10,12.49,4,+25,LogReg,1418,177
0.6820224258730657,0.2223223526850801,0.2746478873239437,0.22033898305084745,0.2445141065830721,0.8300423131170663,3.137184115523466,39,103,138,1138,10,12.49,4,+25,SVM,1418,177
0.6514975621081959,0.1973346599085806,0.22535211267605634,0.1807909604519774,0.2006269592476489,0.8201692524682651,2.2872447948251464,32,110,145,1131,10,12.49,4,+25,FFN,1418,177
0.7356196251428363,0.33469238539270063,0.3680555555555556,0.2994350282485876,0.3302180685358255,0.8483779971791255,5.403186516558035,53,91,124,1150,10,12.49,4,+6focal,RF,1418,177
0.7263824963465767,0.2645065076308007,0.29577464788732394,0.23728813559322035,0.26332288401253917,0.8342736248236954,3.562537864184612,42,100,135,1141,10,12.49,4,+6focal,GBT,1418,177
0.7005649717514123,0.27688652451840523,0.29577464788732394,0.23728813559322035,0.26332288401253917,0.8342736248236954,3.562537864184612,42,100,135,1141,10,12.49,4,+6focal,XGB,1418,177
0.7283173311116878,0.26128993238890796,0.29577464788732394,0.23728813559322035,0.26332288401253917,0.8342736248236954,3.562537864184612,42,100,135,1141,10,12.49,4,+6focal,LogReg,1418,177
0.6637257178236978,0.2341003738711389,0.2746478873239437,0.22033898305084745,0.2445141065830721,0.8300423131170663,3.137184115523466,39,103,138,1138,10,12.49,4,+6focal,SVM,1418,177
0.6751162038997164,0.24974089259578613,0.28169014084507044,0.22598870056497175,0.2507836990595611,0.8314527503526093,3.2744833702882485,40,102,137,1139,10,12.49,4,+6focal,FFN,1418,177
0.7584097023996504,0.35228403152224985,0.3706293706293706,0.2994350282485876,0.33125,0.849083215796897,5.467638509840467,53,90,124,1151,10,12.49,5,BIBLIO,RF,1418,177
0.753401894772304,0.3135214811154713,0.3380281690140845,0.2711864406779661,0.30094043887147337,0.8427362482369535,4.547710976282405,48,94,129,1147,10,12.49,5,BIBLIO,GBT,1418,177
0.7336028444347323,0.30267076243095753,0.352112676056338,0.2824858757062147,0.31347962382445144,0.8455571227080395,4.922077371489136,50,92,127,1149,10,12.49,5,BIBLIO,XGB,1418,177
0.7533017386197571,0.31489617808053005,0.352112676056338,0.2824858757062147,0.31347962382445144,0.8455571227080395,4.922077371489136,50,92,127,1149,10,12.49,5,BIBLIO,LogReg,1418,177
0.6668533213145951,0.24293399338165061,0.2887323943661972,0.23163841807909605,0.25705329153605017,0.8328631875881524,3.4162110467529185,41,101,136,1140,10,12.49,5,BIBLIO,SVM,1418,177
0.7436184596894249,0.2964559436173607,0.3380281690140845,0.2711864406779661,0.30094043887147337,0.8427362482369535,4.547710976282405,48,94,129,1147,10,12.49,5,BIBLIO,FFN,1418,177
0.7549110658890906,0.3494829797993253,0.3959731543624161,0.3333333333333333,0.3619631901840491,0.8533145275035261,6.388721822038837,59,90,118,1151,10,12.49,5,+25,RF,1418,177
0.7642870475331995,0.34422951530052476,0.4014084507042254,0.3220338983050847,0.3573667711598746,0.8554301833568406,6.454466040620223,57,85,120,1156,10,12.49,5,+25,GBT,1418,177
0.7388018592623955,0.29464794037793396,0.33098591549295775,0.2655367231638418,0.2946708463949843,0.8413258110014105,4.369721770877214,47,95,130,1146,10,12.49,5,+25,XGB,1418,177
0.7541985914402911,0.28736788810223873,0.3028169014084507,0.24293785310734464,0.26959247648902823,0.8356840620592384,3.7136425622536473,43,99,134,1142,10,12.49,5,+25,LogReg,1418,177
0.666917057048034,0.22083641611392113,0.2676056338028169,0.21468926553672316,0.23824451410658307,0.8286318758815233,3.004150160347104,38,104,139,1137,10,12.49,5,+25,SVM,1418,177
0.6735182580113541,0.22540306819328595,0.2605633802816901,0.20903954802259886,0.23197492163009403,0.8272214386459803,2.8752255822974817,37,105,140,1136,10,12.49,5,+25,FFN,1418,177
0.7650746390964094,0.35763136376707544,0.36551724137931035,0.2994350282485876,0.32919254658385094,0.847672778561354,5.3401280798871165,53,92,124,1149,10,12.49,5,+6focal,RF,1418,177
0.7712387950304339,0.3392143695110933,0.3732394366197183,0.2994350282485876,0.3322884012539185,0.8497884344146686,5.533530771129209,53,89,124,1152,10,12.49,5,+6focal,GBT,1418,177
0.7581274441515636,0.291947043796779,0.33098591549295775,0.2655367231638418,0.2946708463949843,0.8413258110014105,4.369721770877214,47,95,130,1146,10,12.49,5,+6focal,XGB,1418,177
0.7587602489335645,0.2921774146469331,0.31690140845070425,0.2542372881355932,0.28213166144200624,0.8385049365303244,4.030943396226415,45,97,132,1144,10,12.49,5,+6focal,LogReg,1418,177
0.6731495012678858,0.24288425070972236,0.2676056338028169,0.21468926553672316,0.23824451410658307,0.8286318758815233,3.004150160347104,38,104,139,1137,10,12.49,5,+6focal,SVM,1418,177
0.7180649831327933,0.27199847942877375,0.3380281690140845,0.2711864406779661,0.30094043887147337,0.8427362482369535,4.547710976282405,48,94,129,1147,10,12.49,5,+6focal,FFN,1418,177
0.7122900704279855,0.31761961131959304,0.3146853146853147,0.2542372881355932,0.28125,0.8377997179125529,3.9865338569102575,45,98,132,1143,10,12.49,6,BIBLIO,RF,1418,177
0.7118052235986105,0.287603477202692,0.29577464788732394,0.23728813559322035,0.26332288401253917,0.8342736248236954,3.562537864184612,42,100,135,1141,10,12.49,6,BIBLIO,GBT,1418,177
0.6840164438192272,0.26876981557109164,0.3028169014084507,0.24293785310734464,0.26959247648902823,0.8356840620592384,3.7136425622536473,43,99,134,1142,10,12.49,6,BIBLIO,XGB,1418,177
0.7056547253217517,0.24901251619878323,0.2887323943661972,0.23163841807909605,0.25705329153605017,0.8328631875881524,3.4162110467529185,41,101,136,1140,10,12.49,6,BIBLIO,LogReg,1418,177
0.5973358463422518,0.19123255967800865,0.2323943661971831,0.1864406779661017,0.20689655172413793,0.8215796897038082,2.397734275015405,33,109,144,1132,10,12.49,6,BIBLIO,SVM,1418,177
0.7102072777102482,0.25695054913352144,0.31690140845070425,0.2542372881355932,0.28213166144200624,0.8385049365303244,4.030943396226415,45,97,132,1144,10,12.49,6,BIBLIO,FFN,1418,177
0.7063148454180836,0.2794809463374533,0.3197278911564626,0.2655367231638418,0.29012345679012347,0.8377997179125529,4.134213987533596,47,100,130,1141,10,12.49,6,+25,RF,1418,177
0.7103484068342917,0.2774479347042438,0.28169014084507044,0.22598870056497175,0.2507836990595611,0.8314527503526093,3.2744833702882485,40,102,137,1139,10,12.49,6,+25,GBT,1418,177
0.6916920471462326,0.24404633684704538,0.28169014084507044,0.22598870056497175,0.2507836990595611,0.8314527503526093,3.2744833702882485,40,102,137,1139,10,12.49,6,+25,XGB,1418,177
0.7040658845381663,0.259230689418845,0.2887323943661972,0.23163841807909605,0.25705329153605017,0.8328631875881524,3.4162110467529185,41,101,136,1140,10,12.49,6,+25,LogReg,1418,177
0.6574796159466805,0.19741454442041628,0.22535211267605634,0.1807909604519774,0.2006269592476489,0.8201692524682651,2.2872447948251464,32,110,145,1131,10,12.49,6,+25,SVM,1418,177
0.6109161101171372,0.17652838772851467,0.20422535211267606,0.1638418079096045,0.18181818181818182,0.8159379407616361,1.9751553716311425,29,113,148,1128,10,12.49,6,+25,FFN,1418,177
0.7152196378899829,0.2868732226066878,0.29577464788732394,0.23728813559322035,0.26332288401253917,0.8342736248236954,3.562537864184612,42,100,135,1141,10,12.49,6,+6focal,RF,1418,177
0.7083725990976841,0.2733604208712753,0.3028169014084507,0.24293785310734464,0.26959247648902823,0.8356840620592384,3.7136425622536473,43,99,134,1142,10,12.49,6,+6focal,GBT,1418,177
0.6863063776706411,0.2466269510161414,0.29577464788732394,0.23728813559322035,0.26332288401253917,0.8342736248236954,3.562537864184612,42,100,135,1141,10,12.49,6,+6focal,XGB,1418,177
0.7117460404175602,0.2644589827023424,0.29577464788732394,0.23728813559322035,0.26332288401253917,0.8342736248236954,3.562537864184612,42,100,135,1141,10,12.49,6,+6focal,LogReg,1418,177
0.6437081449714783,0.20193843430063518,0.2535211267605634,0.2033898305084746,0.22570532915360503,0.8258110014104373,2.7502612850246355,36,106,141,1135,10,12.49,6,+6focal,SVM,1418,177
0.7083543888881301,0.2463761387535672,0.2887323943661972,0.23163841807909605,0.25705329153605017,0.8328631875881524,3.4162110467529185,41,101,136,1140,10,12.49,6,+6focal,FFN,1418,177
0.7620722307961958,0.35307846928584324,0.4097222222222222,0.3333333333333333,0.367601246105919,0.8568406205923836,6.791694425938263,59,85,118,1156,10,12.49,7,BIBLIO,RF,1418,177
0.7498873243283847,0.329998337929443,0.352112676056338,0.2824858757062147,0.31347962382445144,0.8455571227080395,4.922077371489136,50,92,127,1149,10,12.49,7,BIBLIO,GBT,1418,177
0.7227541120929449,0.3451742885767082,0.3873239436619718,0.3107344632768362,0.3448275862068966,0.8526093088857546,5.977819241982507,55,87,122,1154,10,12.49,7,BIBLIO,XGB,1418,177
0.7503835525387308,0.29239265268756487,0.34507042253521125,0.2768361581920904,0.3072100313479624,0.8441466854724965,4.731746395056077,49,93,128,1148,10,12.49,7,BIBLIO,LogReg,1418,177
